"y","title","director","dist","date","country","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","first_count","actor","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor2","dist_factor1","dir_to_m","dir_to_s"
32453,"꼬마 잠수함 올리 2","밥 두셋","예지림엔터테인먼트",2014-12-04,"미국","애니메이션","전체관람가","상업영화","일반영화","71분 51초","김경희","최윤정","윤세웅",3,6,1217,12,1852,"김경희,최윤정,윤세웅",41205.5,-0.601227873131088,32453,-0.609229441353913,32453,-0.609229441353913,0,0,32453,-0.518327248967986
32187,"팔로우","데이빗 로버트 밋첼","(주)영화사오원,(주)브리즈픽처스",2015-04-02,"미국","공포(호러)","청소년관람불가","다양성영화","예술영화","99분 56초","마이카 먼로","키어 길크리스","다니엘 조바토",2,7,1302,4,4885,"마이카 먼로,키어 길크리스,다니엘 조바토",32187,-0.609472619548403,32187,-0.609472619548403,32187,-0.609472619548403,0,0,32187,-0.518536776975756
32021,"극장판 위 베어 베어스: 곰 브라더스","매니 에르난데스","(주)팝엔터테인먼트",2017-08-24,"미국","애니메이션","전체관람가","상업영화","일반영화","61분 55초",NA,NA,NA,2,3,618,8,3021,"NA,NA,NA",483912.603651055,-0.196503383831628,457624.15163266,-0.128201844337295,347850.766461303,-0.320891624082623,0,0,24078.5,-0.52492383656599
31152,"더 브레이브","에단 코엔,조엘 코엔","씨제이엔터테인먼트",2011-02-24,"미국","드라마","15세이상관람가","상업영화","일반영화","110분 0초","맷 데이먼","조슈 브롤린","제프 브리지스",4,5,837,2,2310,"맷 데이먼,조슈 브롤린,제프 브리지스",863874.166666667,0.150858897633201,2109742.33333333,1.2898362335064,63629.8333333333,-0.580727463760273,0,1,32723.5,-0.518114176313468
31101,"초콜렛 도넛","트래비스 파인","CGV아트하우스",2014-10-02,"미국","드라마","15세이상관람가","다양성영화","예술영화","97분 57초","알란 커밍","아이작 레이바","가렛 딜라헌트",15,38,3157,10,2171,"알란 커밍,아이작 레이바,가렛 딜라헌트",31101,-0.610465444808613,31101,-0.610465444808613,31101,-0.610465444808613,0,0,31101,-0.519392218390937
31032,"러브액츄얼리: 크리스마스 에디션","리차드 커티스","(주)팝엔터테인먼트",2013-12-18,"미국","멜로/로맨스","청소년관람불가","다양성영화","예술영화","134분 47초","휴 그랜트","콜린 퍼스","리암 니슨",1,1,200,12,1005,"휴 그랜트,콜린 퍼스,리암 니슨",175089.666666667,-0.47883046741392,1177849,0.437895864119007,641645,-0.0523038373779441,0,0,31032,-0.519446569641073
30656,"앵그리스트 맨","필 알덴 로빈슨","브릿지웍스 엔터테인먼트(주)",2014-10-30,"미국","드라마","15세이상관람가","다양성영화","예술영화","83분 13초","로빈 윌리엄스","밀라 쿠니스",NA,4,7,1335,10,2782,"로빈 윌리엄스,밀라 쿠니스,NA",305640.25,-0.359480636043298,139613.2,-0.511263185875861,351316.32105205,-0.31772340111915,0,0,30656,-0.519742744569349
30525,"쿠보와 전설의 악기","트래비스 나이트","유니버설픽쳐스인터내셔널 코리아(유)",2016-10-26,"미국","애니메이션","전체관람가","상업영화","일반영화","102분 4초","샤를리즈 테론","랄프 파인즈","루니 마라",3,5,924,10,906,"샤를리즈 테론,랄프 파인즈,루니 마라",1090770.55555556,0.358288424649168,461490.25,-0.217001983369503,151506,-0.500390743652448,0,0,30525,-0.519845933174679
30221,"드라이브 앵그리 3D","패트릭 루지어","롯데쇼핑㈜롯데엔터테인먼트",2011-08-25,"미국","액션","청소년관람불가","상업영화","일반영화","104분 0초","니콜라스 케이지","엠버 허드",NA,1,1,173,8,5229,"니콜라스 케이지,엠버 허드,NA",263783.166666667,-0.397746538117011,101368.5,-0.546226633600683,351087.128160074,-0.317932930117874,0,1,30221,-0.520085393754988
30140,"지골로 인 뉴욕","존 터투로","(주)나이너스엔터테인먼트",2014-09-25,"미국","멜로/로맨스","청소년관람불가","다양성영화","예술영화","90분 5초","존 터투로","우디 앨런","샤론 스톤",4,8,1445,9,3701,"존 터투로,우디 앨런,샤론 스톤",37408.5,-0.604699104726868,30140,-0.611343994601488,25036.5,-0.616009633381858,0,0,30140,-0.520149197396452
29728,"33","패트리시아 리건","(주)나이너스엔터테인먼트",2016-04-07,"미국","드라마","12세이상관람가","상업영화","일반영화","126분 22초","안토니오 반데라스","로드리고 산토로","줄리엣 비노쉬",64,160,15227,4,3705,"안토니오 반데라스,로드리고 산토로,줄리엣 비노쉬",522300.4,-0.161409116889609,60446,-0.583638136096951,29728,-0.611720646541825,0,0,23676.5,-0.525240491675477
29648,"내 인생의 마지막 변화구","로버트 로렌즈","워너브러더스 코리아(주)",2012-11-29,"미국","드라마","12세이상관람가","상업영화","일반영화","111분 0초","클린트 이스트우드","에이미 아담스","저스틴 팀버레이크",4,14,3234,11,2730,"클린트 이스트우드,에이미 아담스,저스틴 팀버레이크",29648,-0.61179378284092,639766.222222222,-0.0540214230465436,240102.142857143,-0.419395818619527,1,0,29648,-0.520536745440898
29552,"루비 스팍스","조나단 데이턴,발레리 페리스","(주)팝엔터테인먼트",2018-05-10,"미국","코미디","15세이상관람가","다양성영화","예술영화","104분 0초","폴 다노","조 카잔",NA,2,4,664,5,2726,"폴 다노,조 카잔,NA",125971.333333333,-0.523734631385147,29552,-0.611881546399834,350734.64529862,-0.318255171267637,0,0,29552,-0.520612364571522
29441,"너브","헨리 유스트,아리엘 슐만","(주)박수엔터테인먼트",2017-01-11,"미국","어드벤처","15세이상관람가","상업영화","일반영화","96분 9초","엠마 로버츠","줄리엣 루이스",NA,2,3,433,1,4665,"엠마 로버츠,줄리엣 루이스,NA",29441,-0.611983023014828,29441,-0.611983023014828,377545.998618177,-0.293744131823739,0,0,80439,-0.480528711446007
29354,"몬태나","스콧 쿠퍼","판씨네마(주)",2018-04-19,"미국","드라마","15세이상관람가","다양성영화","예술영화","131분 11초","크리스찬 베일","로자먼드 파이크","웨스 스투디",5,16,2046,4,3775,"크리스찬 베일,로자먼드 파이크,웨스 스투디",1446001.83333333,0.683042186890866,896793.5,0.180953875241497,29354,-0.612062558740093,0,0,29354,-0.520768329028433
29217,"리빙보이 인 뉴욕","마크 웹","주식회사 더쿱",2017-11-09,"미국","멜로/로맨스","15세이상관람가","다양성영화","예술영화","88분 41초","칼럼 터너","제프 브리지스","케이트 베킨세일",16,23,2618,11,4417,"칼럼 터너,제프 브리지스,케이트 베킨세일",29217,-0.612187804652293,63629.8333333333,-0.580727463760273,380240.75,-0.291280580035653,0,0,2271147.75,1.24509098777052
28507,"머드","제프 니콜스","(주)프레인글로벌",2013-11-28,"미국","드라마","15세이상관람가","다양성영화","예술영화","131분 0초","매튜 매커너히","리즈 위더스푼","마이클 섀넌",5,16,2361,11,2539,"매튜 매커너히,리즈 위더스푼,마이클 섀넌",1462347.11111111,0.697985100945127,399557.428571429,-0.273621200266709,62389.2,-0.581861655391942,0,0,28507,-0.521435510316332
28477,"크리미널 스쿼드","크리스찬 구드가스트","(주)이수C&E",2018-04-19,"미국","범죄","15세이상관람가","상업영화","일반영화","123분 47초","제라드 버틀러","파블로 쉬레이버",NA,3,4,339,4,4826,"제라드 버틀러,파블로 쉬레이버,NA",740596.875,0.0381583366967805,86652,-0.559680512921016,350168.249071322,-0.318772972816209,0,0,28477,-0.521459141294652
28220,"서프러제트","사라 가브론","유니버설픽쳐스인터내셔널 코리아(유)",2016-06-23,"미국","드라마","12세이상관람가","다양성영화","예술영화","106분 58초","캐리 멀리건","헬레나 본햄 카터","메릴 스트립",4,7,355,6,1489,"캐리 멀리건,헬레나 본햄 카터,메릴 스트립",66410.5,-0.578185367897575,207873.5,-0.448859364412216,102509.5,-0.545183527134845,0,0,28220,-0.521661580008926
27858,"나를 미치게 하는 여자","주드 아패토우","유니버설픽쳐스인터내셔널 코리아(유)",2015-12-10,"미국","코미디","청소년관람불가","상업영화","일반영화","124분 39초","에이미 슈머","빌 헤이더",NA,8,45,10572,12,3014,"에이미 슈머,빌 헤이더,NA",128602,-0.521329666083251,317906.666666667,-0.348266632066384,349842.110220441,-0.319071130173015,0,0,27858,-0.52194672714732
27854,"키드냅","루이스 프리에토","(주)제이앤씨미디어그룹",2017-11-22,"미국","액션","15세이상관람가","다양성영화","예술영화","94분 29초","할리 베리",NA,NA,9,14,1362,11,3615,"할리 베리,NA,NA",188626,-0.466455500872523,459304.537963195,-0.128201831910179,349840.002699595,-0.319073056876451,0,0,27854,-0.521949877944429
27847,"스페이스 비트윈 어스","피터 첼섬","씨네그루(주)키다리이엔티",2017-03-16,"미국","어드벤처","12세이상관람가","다양성영화","예술영화","120분 10초","게리 올드만","아사 버터필드","칼라 구기노",5,9,1399,3,4401,"게리 올드만,아사 버터필드,칼라 구기노",1915121.66666667,1.1119132924147,865184.25,0.152056580714521,503793,-0.178328651162917,0,0,27847,-0.52195539183937
27840,"걸 온 더 트레인","테이트 테일러","씨제이이앤엠(주)",2017-03-09,"미국","드라마","청소년관람불가","상업영화","일반영화","112분 7초","에밀리 블런트","해일리 베넷","루크 에반스",3,5,1350,3,4046,"에밀리 블런트,해일리 베넷,루크 에반스",943898.285714286,0.224017246451374,37106.5,-0.604975194255951,1773037,0.982018958938455,0,1,85789,-0.476314520312289
27412,"위아 유어 프렌즈","맥스 조셉","씨네그루(주)다우기술",2015-11-12,"미국","드라마","청소년관람불가","상업영화","일반영화","96분 27초","잭 에프런","에밀리 라타이코프스키",NA,31,106,18896,11,2658,"잭 에프런,에밀리 라타이코프스키,NA",369651,-0.300961769077375,27412,-0.613837942400616,349607.121646138,-0.31928595760619,0,0,27412,-0.522298041025009
27279,"라자루스","데이빗 겔브","(유)조이앤시네마",2015-07-02,"미국","공포(호러)","15세이상관람가","상업영화","일반영화","83분 5초","올리비아 와일드","에반 피터스","마크 듀플라스",3,4,851,7,3137,"올리비아 와일드,에반 피터스,마크 듀플라스",99456.3333333333,-0.547974743516335,27279,-0.613959531497861,27279,-0.613959531497861,0,0,27279,-0.522402805028894
27010,"아워 이디엇 브라더","제시 페레츠","씨너스엔터테인먼트(주)",2012-11-29,"미국","드라마","청소년관람불가","다양성영화","예술영화","90분 0초","폴 러드","주이 디샤넬","엘리자베스 뱅크스",6,10,2296,11,2501,"폴 러드,주이 디샤넬,엘리자베스 뱅크스",1433465.5,0.671581424088152,351488,-0.31756645158308,220448,-0.437363709500143,0,0,27010,-0.522614696134496
26812,"러브 앤 머시","빌 포래드","판씨네마(주)",2015-07-30,"미국","드라마","15세이상관람가","다양성영화","예술영화","120분 51초","존 쿠삭","폴 다노","엘리자베스 뱅크스",7,11,1934,7,1288,"존 쿠삭,폴 다노,엘리자베스 뱅크스",115775,-0.533056157439342,125971.333333333,-0.523734631385147,220448,-0.437363709500143,0,0,26812,-0.522770660591407
26640,"머신건 프리처","마크 포스터","(주)팝파트너스",2012-05-24,"미국","액션","15세이상관람가","상업영화","일반영화","123분 0초","제라드 버틀러","미셸 모나한","매들린 캐롤",8,28,4943,5,2150,"제라드 버틀러,미셸 모나한,매들린 캐롤",740596.875,0.0381583366967805,340270.333333333,-0.32782168438905,133028.666666667,-0.517282790866679,0,0,2632082.5,1.52939902950897
26629,"리멤버 미","앨런 콜터","㈜케이디미디어",2011-03-03,"미국","멜로/로맨스","15세이상관람가","상업영화","일반영화","112분 0초","로버트 패틴슨","에밀리 드 라빈","크리스 쿠퍼",68,90,2499,3,2891,"로버트 패틴슨,에밀리 드 라빈,크리스 쿠퍼",849275,0.137512284884874,26629,-0.614553763928005,26629,-0.614553763928005,0,0,26629,-0.522914809559159
26387,"원 포 더 머니","줄리 앤 로빈슨","씨너스엔터테인먼트(주)",2012-02-16,"미국","멜로/로맨스","15세이상관람가","다양성영화","예술영화","91분 0초","캐서린 헤이글","제이슨 오마라","다니엘 선자타",63,113,3984,2,3228,"캐서린 헤이글,제이슨 오마라,다니엘 선자타",26387,-0.614775001232766,26387,-0.614775001232766,26387,-0.614775001232766,0,0,26387,-0.523105432784273
26262,"트레이서","다니엘 벤마요","(주)영화사오원,(주)브리즈픽처스",2015-03-19,"미국","액션","15세이상관람가","상업영화","일반영화","93분 32초","테일러 로트너","마리 아브게로폴로스",NA,4,6,1209,3,3316,"테일러 로트너,마리 아브게로폴로스,NA",945941,0.225884703488436,26262,-0.614889276700102,349001.209402982,-0.319839884844197,0,0,26262,-0.523203895193939
26027,"원더스트럭","토드 헤인즈","CGV아트하우스",2018-05-03,"미국","드라마","전체관람가","다양성영화","예술영화","115분 47초","줄리안 무어","오크스 페글리","미쉘 윌리엄스",5,14,1757,5,3119,"줄리안 무어,오크스 페글리,미쉘 윌리엄스",1045573.71428571,0.316969303383603,67582,-0.577114378217707,306455.142857143,-0.358735657946672,0,0,170674,-0.409450667156092
25595,"골드","스티븐 개건","CGV아트하우스",2017-03-22,"미국","드라마","15세이상관람가","다양성영화","예술영화","120분 16초","매튜 매커너히","브라이스 달라스 하워드","에드가 라미레즈",5,14,2960,3,4355,"매튜 매커너히,브라이스 달라스 하워드,에드가 라미레즈",1462347.11111111,0.697985100945127,2268912,1.43534973785805,129900.333333333,-0.52014272489586,0,0,25595,-0.523729290611919
25288,"매직 마이크","스티븐 소더버그","(주)나이너스엔터테인먼트",2012-08-01,"미국","코미디","청소년관람불가","다양성영화","예술영화","110분 0초","채닝 테이텀","알렉스 페티퍼","매튜 매커너히",6,10,2051,8,2367,"채닝 테이텀,알렉스 페티퍼,매튜 매커너히",175468.285714286,-0.47848433246505,208947.5,-0.44787750959687,1462347.11111111,0.697985100945127,0,0,63931.5,-0.493531657266539
25260,"트래쉬","스티븐 달드리","유니버설픽쳐스인터내셔널 코리아(유)",2015-05-14,"미국","어드벤처","15세이상관람가","다양성영화","예술영화","113분 43초","루니 마라","마틴 쉰","릭슨 테베즈",45,79,1615,5,2087,"루니 마라,마틴 쉰,릭슨 테베즈",151506,-0.500390743652448,2439191.5,1.59101989337917,25260,-0.615805308846263,0,0,23415.5,-0.52544608118686
24579,"환상의 그대","우디 알렌","(주)티캐스트",2011-01-27,"미국","멜로/로맨스","청소년관람불가","다양성영화","예술영화","98분 0초","조슈 브롤린","안소니 홉킨스","안토니오 반데라스",1,8,1544,1,711,"조슈 브롤린,안소니 홉킨스,안토니오 반데라스",2109742.33333333,1.2898362335064,929230.666666667,0.210608054280458,522300.4,-0.161409116889609,0,0,185540,-0.397740729699297
24268,"나이스 가이즈","쉐인 블랙","메가박스중앙(주)플러스엠",2016-07-06,"미국","범죄","청소년관람불가","상업영화","일반영화","115분 43초","러셀 크로우","라이언 고슬링","맷 보머",1,1,203,7,5010,"러셀 크로우,라이언 고슬링,맷 보머",1478907.71428571,0.713124866282201,498224.111111111,-0.183419750205451,24268,-0.616712198955036,0,0,4512788.5,3.01082978658004
24083,"폭스캐처","베넷 밀러","그린나래미디어(주)",2015-02-05,"미국","드라마","청소년관람불가","다양성영화","예술영화","134분 18초","채닝 테이텀","스티브 카렐","마크 러팔로",16,21,2173,2,1744,"채닝 테이텀,스티브 카렐,마크 러팔로",175468.285714286,-0.47848433246505,617428.75,-0.074442423664834,4466438.14285714,3.44433635351238,0,0,332591,-0.281908763268575
23883,"프라미스드 랜드","구스 반 산트","CGV아트하우스",2013-12-12,"미국","드라마","12세이상관람가","다양성영화","예술영화","106분 19초","맷 데이먼","프란시스 맥도먼드","존 크랜신스키",3,9,1049,12,1170,"맷 데이먼,프란시스 맥도먼드,존 크랜신스키",863874.166666667,0.150858897633201,23883,-0.617064167394429,84355,-0.561780438908772,0,0,23883,-0.525077831774708
23597,"타임 투 러브","저스틴 리어든","(주)인벤트스톤",2014-10-23,"미국","코미디","청소년관람불가","상업영화","일반영화","94분 26초","크리스 에반스","미셸 모나한",NA,11,23,4056,10,4720,"크리스 에반스,미셸 모나한,NA",2203871,1.37588901249034,340270.333333333,-0.32782168438905,347597.073639494,-0.321123551008797,0,0,23597,-0.525303113768025
23462,"코드네임 제로니모","존 스톡웰","씨너스엔터테인먼트(주)",2012-12-13,"미국","액션","15세이상관람가","상업영화","일반영화","99분 0초","캠 지갠뎃","윌리엄 피츠너","로버트 네퍼",3,6,1080,12,2330,"캠 지갠뎃,윌리엄 피츠너,로버트 네퍼",23462,-0.617449047168415,211895.5,-0.445182436975232,317895,-0.348277297776669,0,0,23462,-0.525409453170464
23269,"개들의 섬","웨스 앤더슨","이십세기폭스코리아(주)",2018-06-21,"미국","코미디","12세이상관람가","상업영화","일반영화","101분 1초","브라이언 크랜스톤","스칼렛 요한슨","빌 머레이",6,26,2098,6,2427,"브라이언 크랜스톤,스칼렛 요한슨,빌 머레이",263929,-0.397613216738453,2284123.75,1.44925637657996,667246,-0.0288993074639124,1,0,277415.333333333,-0.325370596028135
23061,"로건 럭키","스티븐 소더버그","(주)스톰픽쳐스코리아",2018-03-14,"미국","코미디","12세이상관람가","다양성영화","예술영화","118분 56초","채닝 테이텀","다니엘 크레이그","아담 드라이버",2,6,852,3,3238,"채닝 테이텀,다니엘 크레이그,아담 드라이버",175468.285714286,-0.47848433246505,774860.25,0.0694820422216891,359129.666666667,-0.310580411346642,0,0,63931.5,-0.493531657266539
22771,"알렉스 크로스","롭 코헨","(주)인벤트스톤",2013-03-14,"미국","액션","청소년관람불가","상업영화","일반영화","101분 0초","매튜 폭스","타일러 페리","에드워드 번즈",6,16,2824,3,2622,"매튜 폭스,타일러 페리,에드워드 번즈",2630148,1.76559303960505,22771,-0.618080761951845,22771,-0.618080761951845,0,0,118860,-0.450264517511693
22735,"디트로이트","캐서린 비글로우","그린나래미디어(주)",2018-05-31,"미국","스릴러","15세이상관람가","다양성영화","예술영화","142분 52초","존 보예가","안소니 마키",NA,7,16,1144,5,2486,"존 보예가,안소니 마키,NA",549986.5,-0.136098380760049,34966,-0.606932047358602,369369.081176731,-0.301219500319614,0,0,64919.5,-0.492753410380537
22466,"피아니스트 세이모어의 뉴욕 소네트","에단 호크","(주)영화사 진진",2016-04-07,"미국","다큐멘터리","전체관람가","다양성영화","예술영화","81분 6초",NA,NA,NA,1,3,359,4,166,"NA,NA,NA",483066.522720281,-0.197276874181771,456906.465774366,-0.128201849644863,347001.172120355,-0.321668326405481,0,0,22466,-0.526194001650686
22453,"송 투 송","테렌스 맬릭","CGV아트하우스",2017-07-26,"미국","드라마","청소년관람불가","다양성영화","예술영화","128분 18초","라이언 고슬링","루니 마라",NA,1,4,465,7,3906,"라이언 고슬링,루니 마라,NA",498224.111111111,-0.183419750205451,151506,-0.500390743652448,354574.811719702,-0.314744476768318,0,0,36840.5,-0.514871218388699
22091,"엔들리스 러브","샤나 페스트","유니버설픽쳐스인터내셔널 코리아(유)",2014-03-13,"미국","드라마","15세이상관람가","상업영화","일반영화","104분 33초","알렉스 페티퍼","라이스 웨이크필드","브루스 그린우드",4,16,1876,3,2675,"알렉스 페티퍼,라이스 웨이크필드,브루스 그린우드",208947.5,-0.44787750959687,243349,-0.416427529680556,22091,-0.61870242049415,0,0,22091,-0.526489388879685
21884,"원더 휠","우디 앨런","(주)팝엔터테인먼트",2018-01-25,"미국","드라마","15세이상관람가","다양성영화","예술영화","101분 3초","케이트 윈슬렛","주노 템플","저스틴 팀버레이크",4,13,1752,1,1800,"케이트 윈슬렛,주노 템플,저스틴 팀버레이크",168919.8,-0.484470982587764,19709.5,-0.620879596697824,240102.142857143,-0.419395818619527,0,0,77053.6,-0.483195388579481
21692,"시크릿 인 데어 아이즈","빌리 레이","판씨네마(주)",2016-04-27,"미국","미스터리","15세이상관람가","상업영화","일반영화","110분 53초","치웨텔 에지오포","니콜 키드먼","줄리아 로버츠",2,5,381,4,2678,"치웨텔 에지오포,니콜 키드먼,줄리아 로버츠",188964.333333333,-0.466146195274269,116056.75,-0.532798580535968,181501.166666667,-0.472969050143352,0,0,21692,-0.526803680891339
21604,"차일드 44","다니엘 에스피노사","(주)넥스트엔터테인먼트월드(NEW)",2015-05-28,"미국","스릴러","청소년관람불가","상업영화","일반영화","137분 0초","톰 하디","게리 올드만","조엘 킨나만",2,3,756,5,2954,"톰 하디,게리 올드만,조엘 킨나만",1374448,0.617627404940409,1915121.66666667,1.1119132924147,155569,-0.496676333862178,0,1,240512.5,-0.354438931176249
21571,"빌리 엘리어트 뮤지컬 라이브","스티븐 달드리","유니버설픽쳐스인터내셔널 코리아(유)",2014-11-27,"미국","뮤지컬","전체관람가","상업영화","일반영화","180분 0초","엘리엇 한나","루시에 헨쉘","데카 웜슬리",17,22,135,11,711,"엘리엇 한나,루시에 헨쉘,데카 웜슬리",21571,-0.619177806438265,21571,-0.619177806438265,21571,-0.619177806438265,0,0,23415.5,-0.52544608118686
21088,"플레이스 비욘드 더 파인즈","데릭 시엔프랜스","(주)미디어데이",2013-08-01,"미국","범죄","청소년관람불가","다양성영화","예술영화","140분 50초","라이언 고슬링","브래들리 쿠퍼","에바 멘데스",2,7,606,8,756,"라이언 고슬링,브래들리 쿠퍼,에바 멘데스",498224.111111111,-0.183419750205451,135290.333333333,-0.515215166744357,21088,-0.619619366844049,0,0,39439.3333333333,-0.51282411925013
20702,"워리어","개빈 오코너","(주)화앤담이엔티",2011-11-02,"미국","드라마","15세이상관람가","상업영화","일반영화","121분 0초","닉 놀테","톰 하디","조엘 에저튼",7,33,5233,11,1262,"닉 놀테,톰 하디,조엘 에저튼",20702,-0.619972249487181,1374448,0.617627404940409,422757.5,-0.252411608228989,0,0,45115.5,-0.508353006868789
20491,"플라이트","로버트 저메키스","씨제이이앤엠(주)",2013-02-28,"미국","드라마","청소년관람불가","상업영화","일반영화","138분 0초","덴젤 워싱턴","돈 치들","켈리 라일리",2,7,1342,2,2858,"덴젤 워싱턴,돈 치들,켈리 라일리",341529,-0.326671006616627,15827.5,-0.624428535611393,20491,-0.620165146476043,0,1,259211.333333333,-0.339709873672659
20448,"세기의 매치","에드워드 즈윅","판씨네마(주)",2016-01-28,"미국","드라마","12세이상관람가","다양성영화","예술영화","114분 38초","토비 맥과이어","리브 슈라이버","피터 사스가드",7,13,2580,1,3112,"토비 맥과이어,리브 슈라이버,피터 사스가드",732786,0.0310176055693924,20448,-0.620204457236807,20448,-0.620204457236807,0,0,386617.666666667,-0.239351996978668
19986,"극장판 어드벤처 타임: 비밀의 아일랜드","엘리자베스 이토","(주)팝엔터테인먼트",2017-04-13,"미국","애니메이션","전체관람가","상업영화","일반영화","86분 39초",NA,NA,NA,5,5,1000,4,314,"NA,NA,NA",481765.263366284,-0.198466490348191,455802.676051222,-0.12820185780782,345694.509195984,-0.32286288253614,0,0,19986,-0.528147495858465
19952,"빌리 진 킹: 세기의 대결","발레리 페리스,조나단 데이턴","이십세기폭스코리아(주)",2017-11-16,"미국","코미디","15세이상관람가","상업영화","일반영화","121분 28초","엠마 스톤","스티브 카렐",NA,2,5,1117,11,1516,"엠마 스톤,스티브 카렐,NA",1731805.75,0.944325196037868,617428.75,-0.074442423664834,345676.595268795,-0.322879259515351,1,0,19952,-0.528174277633894
19933,"러브레이스","롭 엡스타인,제프리 프리드먼","씨너스엔터테인먼트(주)",2013-10-17,"미국","드라마","청소년관람불가","다양성영화","예술영화","92분 34초","아만다 사이프리드","샤론 스톤","제임스 프랭코",4,5,1160,10,2134,"아만다 사이프리드,샤론 스톤,제임스 프랭코",222016.777777778,-0.435929526990535,25036.5,-0.616009633381858,926369.6,0.207992456437169,0,0,19933,-0.528189243920164
19897,"세상의 끝까지 21일","로렌 스카파리아","(주)드림웨스트픽쳐스",2013-08-14,"미국","드라마","15세이상관람가","다양성영화","예술영화","102분 20초","키이라 나이틀리","스티브 카렐","니콜 브라운",1,2,426,8,303,"키이라 나이틀리,스티브 카렐,니콜 브라운",711103,0.011194925903522,617428.75,-0.074442423664834,19897,-0.620708183496821,0,0,19897,-0.528217601094148
19716,"파괴자들","올리버 스톤","유니버설픽쳐스인터내셔널 코리아(유)",2012-10-31,"미국","액션","청소년관람불가","상업영화","일반영화","131분 0초","테일러 키취","블레이크 라이블리","애런 존슨",1,1,0,10,2396,"테일러 키취,블레이크 라이블리,애런 존슨",132205,-0.518035790012775,148200.333333333,-0.503412796477955,221556,-0.436350771757681,0,0,19716,-0.528360174663344
19460,"디스커넥트","헨리 알렉스 루빈","(주)영화사 빅",2013-11-07,"미국","드라마","청소년관람불가","다양성영화","예술영화","115분 32초","제이슨 베이트먼","알렉산더 스카스가드","폴라 패튼",13,34,4035,11,2189,"제이슨 베이트먼,알렉산더 스카스가드,폴라 패튼",1594837.66666667,0.819108462174247,296330.666666667,-0.367991491932216,591290,-0.0983385666393427,0,0,19460,-0.528561825678341
19315,"트루스","제임스 밴더빌트","(주)라이크 콘텐츠",2016-08-24,"미국","드라마","15세이상관람가","다양성영화","예술영화","125분 3초","케이트 블란쳇","로버트 레드포드","토퍼 그레이스",2,8,820,8,2296,"케이트 블란쳇,로버트 레드포드,토퍼 그레이스",1286345.6,0.537083861473436,16255.5,-0.624037256411236,19315,-0.621240250072735,0,0,19315,-0.528676042073554
19287,"이레셔널 맨","우디 앨런","(주)프레인글로벌",2016-07-21,"미국","범죄","청소년관람불가","다양성영화","예술영화","94분 49초","호아킨 피닉스","엠마 스톤","파커 포시",1,5,717,7,1327,"호아킨 피닉스,엠마 스톤,파커 포시",128395,-0.521518906257158,1731805.75,0.944325196037868,19287,-0.621265847777418,0,0,77053.6,-0.483195388579481
19142,"에코","데이브 그린","(주)박수엔터테인먼트,(주)필름오마쥬",2014-10-08,"미국","SF","전체관람가","다양성영화","예술영화","91분 33초","테오 할름","아스트로","리스 하트위그",5,8,1615,10,649,"테오 할름,아스트로,리스 하트위그",19142,-0.621398407319527,19142,-0.621398407319527,19142,-0.621398407319527,0,0,127174.5,-0.443715191870329
18740,"슬립리스: 크리미널 나이트","바란 보 오다르","(주)미디어로그",2017-03-08,"미국","액션","15세이상관람가","상업영화","일반영화","94분 54초","제이미 폭스","미셸 모나한","데이빗 하버",3,6,1045,3,2226,"제이미 폭스,미셸 모나한,데이빗 하버",1254183.5,0.507681149409529,340270.333333333,-0.32782168438905,18740,-0.621765917222478,0,0,18740,-0.529128969158019
18715,"드라이브","니콜라스 윈딩 레픈","판씨네마(주)",2011-11-17,"미국","액션","청소년관람불가","다양성영화","예술영화","100분 0초","캐리 뮬리건","라이언 고슬링",NA,4,5,848,11,1488,"캐리 뮬리건,라이언 고슬링,NA",731919.5,0.0302254480298233,498224.111111111,-0.183419750205451,345024.844447243,-0.323475092553103,0,0,18715,-0.529148661639952
18342,"다음 침공은 어디?","마이클 무어","판씨네마(주)",2016-09-08,"미국","다큐멘터리","15세이상관람가","다양성영화","예술영화","120분 17초",NA,NA,NA,5,14,1383,9,466,"NA,NA,NA",480902.654342909,-0.199255090742383,455070.970283138,-0.128201863219071,344828.318128376,-0.323654757648561,0,0,18342,-0.529442473470396
18061,"비비안 마이어를 찾아서","존 말루프,찰리 시스켈","오드",2015-04-30,"미국","다큐멘터리","전체관람가","다양성영화","예술영화","83분 55초",NA,NA,NA,9,32,1635,4,819,"NA,NA,NA",480755.21326288,-0.199389881928981,454945.903786282,-0.128201864143987,344680.264788961,-0.323790108564979,0,0,18061,-0.529663816967326
18042,"버스 657","스콧 만","(주)스톰픽쳐스코리아",2016-01-14,"미국","액션","15세이상관람가","상업영화","일반영화","92분 5초","로버트 드니로","제프리 딘 모건","데이브 바티스타",3,4,963,1,2235,"로버트 드니로,제프리 딘 모건,데이브 바티스타",411328,-0.26286049986027,701778.5,0.00267043314216936,1354983.66666667,0.599833038636097,0,0,18042,-0.529678783253596
