"y","title","director","dist","date","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","actor","first_count","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor1","dir_to_m","dir_to_s"
232016,"어느날","이윤기","오퍼스픽쳐스,CGV아트하우스",2017-04-05,"멜로/로맨스","15세이상관람가","상업영화","일반영화","113분 32초","김남길","천우희","전유림",12,28,5208,4,"김남길,천우희,전유림",24326,2756673.33333333,1.16503933003731,515005.666666667,-0.249725405381921,232016,-0.428326277777685,0,167024.333333333,-0.488486342196682
229059,"순정","이은희","(주)리틀빅픽쳐스",2016-02-24,"드라마","12세이상관람가","상업영화","일반영화","113분 27초","도경수","김소현","연준석",22,124,24445,2,"도경수,김소현,연준석",56244,1186290.33333333,0.173936802870322,229059,-0.430192504152291,229059,-0.430192504152291,0,229059,-0.457753005512366
224891,"분노의 윤리학","박명랑","롯데쇼핑㈜롯데엔터테인먼트",2013-02-21,"스릴러","청소년관람불가","상업영화","일반영화","110분 0초","이제훈","조진웅","김태훈",8,15,3112,2,"이제훈,조진웅,김태훈",37831,1835751.85714286,0.583825955736433,3269154.54545455,1.48847725852924,87138,-0.519761903310372,1,224891,-0.459817924277684
222731,"마마","최익환","롯데쇼핑㈜롯데엔터테인먼트",2011-06-01,"드라마","12세이상관람가","상업영화","일반영화","110분 0초","엄정화","김해숙","류현경",29,115,20478,6,"엄정화,김해숙,류현경",8121,1362057.5,0.284867246638699,1042938.5,0.0834643739847019,317755.25,-0.374214390835198,1,222731,-0.46088803572996
217493,"나는 공무원이다","구자홍","(주)넥스트엔터테인먼트월드(NEW)",2012-07-12,"코미디","전체관람가","상업영화","일반영화","101분 0초","윤제문","송하윤","성준",3,18,3895,7,"윤제문,송하윤,성준",25462,1228996.25,0.200889426487183,217493,-0.437492055808933,242262,-0.421859806545283,1,217493,-0.463483056001729
212154,"연애의 맛","김아론","(주)와우픽쳐스,(주)쇼박스",2015-05-07,"멜로/로맨스","청소년관람불가","상업영화","일반영화","101분 29초","오지호","강예원","최령",5,11,2385,5,"오지호,강예원,최령",16462,2554852.5,1.03766585620856,751712.375,-0.100334704625133,212154,-0.440861613676373,1,212154,-0.466128113892332
210278,"자칼이 온다","배형준","롯데쇼핑㈜롯데엔터테인먼트",2012-11-15,"코미디","15세이상관람가","상업영화","일반영화","107분 0초","송지효","김재중","오달수",30,47,9668,11,"송지효,김재중,오달수",22076,697123.5,-0.13478691912803,210278,-0.442045597673249,4127054.90909091,2.0299166516311,1,210278,-0.467057525505512
206953,"덕수리 5형제","전형준","롯데쇼핑㈜롯데엔터테인먼트",2014-12-04,"코미디","15세이상관람가","상업영화","일반영화","102분 9초","윤상현","송새벽","이아이",13,32,5647,12,"윤상현,송새벽,이아이",18744,206953,-0.444144076772189,627048.833333333,-0.179012550215299,206953,-0.444144076772189,1,206953,-0.468704803551261
203775,"남과 여","이윤기","(주)쇼박스",2016-02-25,"멜로/로맨스","청소년관람불가","상업영화","일반영화","115분 10초","전도연","공유","이미소",14,29,7640,2,"전도연,공유,이미소",27887,736143.25,-0.110160714670631,5140730.75,2.66966930283346,203775,-0.446149781005702,1,167024.333333333,-0.488486342196682
193724,"투혼","김상진","(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",2011-10-06,"드라마","전체관람가","상업영화","일반영화","124분 0초","김주혁","김선아","정호진",27,99,17430,10,"김주혁,김선아,정호진",12487,1553476.8,0.405676088799201,462468,-0.282883058135924,193724,-0.452493183539068,1,135672.5,-0.504018729187352
193578,"무현, 두 도시 이야기","전인환","(주)모멘텀엔터테인먼트",2016-10-26,"다큐멘터리","15세이상관람가","다양성영화","예술영화","95분 15초","김원명","노무현","조은성",8,11,3006,10,"김원명,노무현,조은성",1378,193578,-0.452585327282961,1024222.5,0.071652303363422,193578,-0.452585327282961,0,193578,-0.475331072381905
192347,"응징자","신동엽","(주)인벤트스톤",2013-10-30,"액션","청소년관람불가","상업영화","일반영화","102분 53초","양동근","주상욱","이태임",6,7,1625,10,"양동근,주상욱,이태임",24893,584094.333333333,-0.206122060126699,719266,-0.120812310572159,392194,-0.327234492782207,0,186133,-0.479019488938477
189047,"글로리데이","최정열","(주)엣나인필름",2016-03-24,"드라마","15세이상관람가","다양성영화","예술영화","92분 50초","지수","김준면","류준열",28,49,8186,3,"지수,김준면,류준열",16442,189047,-0.455444938951321,189047,-0.455444938951321,4455185.5,2.23700693335905,0,189047,-0.477575829321841
183650,"마이 리틀 히어로","김성훈","씨제이이앤엠(주)",2013-01-09,"드라마","전체관람가","상업영화","일반영화","135분 0초","김래원","지대한","이성민",22,60,8271,1,"김래원,지대한,이성민",13457,1407836.75,0.313759517101898,183650,-0.458851101867705,2075656,0.735234626273203,1,5039896,1.92564133186401
175889,"채비","조영준","오퍼스픽쳐스",2017-11-09,"드라마","12세이상관람가","상업영화","일반영화","114분 35초","고두심","김성균","유선",6,25,5187,11,"고두심,김성균,유선",13267,175889,-0.46374923608932,528171.857142857,-0.241415939058028,688740.4,-0.140077674055646,0,175889,-0.484094591585289
175152,"톱스타","박중훈","롯데쇼핑㈜롯데엔터테인먼트",2013-10-24,"드라마","15세이상관람가","상업영화","일반영화","114분 15초","엄태웅","김민준","소이현",9,19,4145,10,"엄태웅,김민준,소이현",19375,525619.666666667,-0.243026681425185,707635.75,-0.12815241178733,175152,-0.464214372659521,1,175152,-0.484459717576181
169855,"대배우","석민우","(주)대명문화공장,(주)리틀빅픽쳐스",2016-03-30,"코미디","12세이상관람가","상업영화","일반영화","108분 0초","오달수","윤제문","이경영",11,18,4057,3,"오달수,윤제문,이경영",26847,4127054.90909091,2.0299166516311,1228996.25,0.200889426487183,487110.833333333,-0.267330435372419,0,169855,-0.487083967744101
169054,"노리개","최승호","(주)인벤트스톤",2013-04-18,"드라마","청소년관람불가","상업영화","일반영화","95분 50초","마동석","이승연","민지현",5,6,2268,4,"마동석,이승연,민지현",21086,1761397,0.536899004272093,169054,-0.4680629517709,169054,-0.4680629517709,0,149502,-0.497167291071959
168049,"나는 아빠다","전만배,이세영","롯데쇼핑㈜롯데엔터테인먼트",2011-04-14,"액션","청소년관람불가","상업영화","일반영화","99분 0초","김새론","김승우","최정윤",8,18,2917,4,"김새론,김승우,최정윤",12948,147246,-0.481826450173811,111249.5,-0.504544616455009,168049,-0.468697228912083,1,168049,-0.487978699819476
154342,"최강전사 미니특공대 : 새로운 악당의 습격","이영준","에이원엔터테인먼트",2015-02-05,"애니메이션","전체관람가","상업영화","일반영화","61분 46초","엄상현","전태열","신용우",4,4,1006,2,"엄상현,전태열,신용우",4074,66366.25,-0.532871402024177,98028.5,-0.51288867424962,541515.666666667,-0.23299437352842,0,95434.75,-0.523953394506249
151360,"달빛궁궐","김현주","(주)넥스트엔터테인먼트월드(NEW)",2016-09-07,"애니메이션","전체관람가","상업영화","일반영화","80분 9초","김서영","이하늬","권율",4,14,3067,9,"김서영,이하늬,권율",3199,65448.3333333333,-0.533450718998484,809830.5,-0.0636551044500763,82991,-0.522379164309862,1,151360,-0.496246797054214
149719,"비정규직 특수요원","김덕수","(주)이수C&E,(주)스톰픽쳐스코리아",2017-03-16,"코미디","15세이상관람가","상업영화","일반영화","117분 0초","강예원","한채아","조재윤",11,17,3559,3,"강예원,한채아,조재윤",21892,751712.375,-0.100334704625133,149719,-0.480265686621426,540089,-0.233894773582902,0,149719,-0.497059784504762
149181,"워킹걸","정범식","메가박스중앙(주)플러스엠",2015-01-07,"코미디","청소년관람불가","상업영화","일반영화","111분 37초","조여정","클라라","김태우",5,19,4222,1,"조여정,클라라,김태우",14281,1404193.66666667,0.311460288761839,149181,-0.480605230006458,80575,-0.523903953934836,0,1412399.5,0.128499874576509
146548,"서울역","연상호","(주)넥스트엔터테인먼트월드(NEW)",2016-08-17,"애니메이션","15세이상관람가","다양성영화","예술영화","92분 10초","류승룡","심은경","이준",5,10,2015,8,"류승룡,심은경,이준",29389,4803252.8,2.45667970150172,2450077.625,0.971540176424644,2408060.33333333,0.945022158873801,1,2938116.25,0.884373470458115
143490,"지슬 - 끝나지 않은 세월2","오멸","(주)영화사 진진",2013-03-21,"드라마","15세이상관람가","다양성영화","예술,독립 영화","108분 0초","이경준","홍상표","문석범",7,261,16095,3,"이경준,홍상표,문석범",2864,143490,-0.484196942653696,143490,-0.484196942653696,143490,-0.484196942653696,0,143490,-0.50014576794746
142405,"은밀한 유혹","윤재구","씨제이이앤엠(주)",2015-06-04,"멜로/로맨스","15세이상관람가","상업영화","일반영화","110분 23초","임수정","유연석","곽민호",12,14,3366,6,"임수정,유연석,곽민호",21742,1206796,0.186878370662751,605284.8,-0.192748300308119,142405,-0.48488170951756,1,142405,-0.500683300783441
141592,"극장판 또봇: 로봇군단의 습격","이달,고동우","씨제이이앤엠(주)",2017-04-27,"애니메이션","전체관람가","상업영화","일반영화","81분 44초","하룡이","신경선","이현",9,12,2328,4,"하룡이,신경선,이현",3017,141592,-0.485394811324308,141592,-0.485394811324308,141592,-0.485394811324308,1,141592,-0.501086078843951
140849,"나를 기억해","이한욱","씨네그루(주)키다리이엔티",2018-04-19,"미스터리","청소년관람불가","상업영화","일반영화","101분 39초","이유영","김희원","오하늬",2,5,833,4,"이유영,김희원,오하늬",18797,304580,-0.382529574819651,509845.5,-0.252982097681784,140849,-0.485863734623711,0,140849,-0.501454177366655
140616,"화장","임권택","(주)리틀빅픽쳐스",2015-04-09,"드라마","청소년관람불가","다양성영화","예술영화","93분 38초","안성기","김규리","김호정",8,30,6067,4,"안성기,김규리,김호정",13888,1185015.14285714,0.173132002701465,417547,-0.311233668542983,140616,-0.48601078594102,0,140616,-0.501569610685349
135478,"극장판 꼬마버스 타요의 에이스 구출작전","류정우","(주)아이코닉스",2016-01-21,"애니메이션","전체관람가","상업영화","일반영화","48분 19초","김동열","김영석","김영익",5,10,2039,1,"김동열,김영석,김영익",6768,135478,-0.489253488380223,135478,-0.489253488380223,135478,-0.489253488380223,0,135478,-0.504115088760254
134827,"로마의 휴일","이덕희","메가박스중앙(주)플러스엠",2017-08-30,"코미디","15세이상관람가","상업영화","일반영화","107분 50초","임창정","공형진","정상훈",12,45,11008,8,"임창정,공형진,정상훈",24402,327093.5,-0.368320820174845,243303,-0.421202809028893,134827,-0.489664348498542,0,281984,-0.431532797821762
131896,"오늘","이정향","롯데쇼핑㈜롯데엔터테인먼트",2011-10-27,"드라마","15세이상관람가","상업영화","일반영화","119분 0초","송혜교","남지현","송창의",7,32,6313,10,"송혜교,남지현,송창의",6296,131896,-0.491514165713277,131896,-0.491514165713277,131896,-0.491514165713277,1,131896,-0.505889690251945
129950,"자백","최승호","(주)엣나인필름",2016-10-13,"다큐멘터리","15세이상관람가","다양성영화","예술영화","106분 24초","최승호","김용진","김재환",7,93,19662,10,"최승호,김용진,김재환",7812,129950,-0.492742328217498,129950,-0.492742328217498,129950,-0.492742328217498,0,149502,-0.497167291071959
126443,"눈길","이나정","(주)엣나인필름,CGV아트하우스",2017-03-01,"드라마","15세이상관람가","다양성영화","예술영화","121분 36초","김영옥","김향기","김새론",5,29,3729,3,"김영옥,김향기,김새론",37284,126443,-0.494955671435538,126443,-0.494955671435538,147246,-0.481826450173811,0,126443,-0.508591226246973
125402,"저수지 게임","최진성","(주)스마일이엔티",2017-09-07,"다큐멘터리","15세이상관람가","다양성영화","예술,독립 영화","100분 15초","주진우","김보람","김민주",16,23,4317,9,"주진우,김보람,김민주",8196,125402,-0.495612668951928,67773.5,-0.531983256246137,125402,-0.495612668951928,0,79195,-0.531998923421573
123036,"서서평, 천천히 평온하게","홍주연,홍현정","커넥트픽쳐스(주)",2017-04-26,"다큐멘터리","전체관람가","다양성영화","예술영화","78분 43초","윤안나","안은새","강다연",3,19,3386,4,"윤안나,안은새,강다연",3034,123036,-0.497105902500226,123036,-0.497105902500226,123036,-0.497105902500226,0,123036,-0.510279128894151
120802,"퇴마: 무녀굴","김휘","씨네그루(주)다우기술",2015-08-20,"공포(호러)","15세이상관람가","상업영화","일반영화","105분 32초","김성균","유선","천호진",8,20,4043,8,"김성균,유선,천호진",21790,528171.857142857,-0.241415939058028,688740.4,-0.140077674055646,422613.333333333,-0.308036196480348,0,120802,-0.511385901572107
119964,"죽여주는 여자","이재용","CGV아트하우스",2016-10-06,"드라마","청소년관람불가","다양성영화","예술영화","110분 57초","윤여정","전무송","윤계상",3,19,1821,10,"윤여정,전무송,윤계상",9685,1052035.4,0.0892056234629408,119964,-0.499044707851186,367942.25,-0.342540294432646,0,119964,-0.511801065181832
116851,"여교사","김태용","필라멘트픽쳐스",2017-01-04,"드라마","청소년관람불가","다양성영화","예술영화","96분 12초","김하늘","유인영","이원근",27,38,3438,1,"김하늘,유인영,이원근",19575,328911.5,-0.367173441226914,116851,-0.50100938918502,86096.5,-0.520419216387529,0,69872,-0.536617742435262
115704,"최강전사 미니특공대: 영웅의 탄생","이영준","(주)삼지애니메이션",2016-02-04,"애니메이션","전체관람가","상업영화","일반영화","68분 24초","엄상현","양정화","전태열",6,13,2288,2,"엄상현,양정화,전태열",2955,66366.25,-0.532871402024177,79176.5,-0.524786577399458,98028.5,-0.51288867424962,0,95434.75,-0.523953394506249
111927,"배우는 배우다","신연식","(주)넥스트엔터테인먼트월드(NEW)",2013-10-24,"드라마","청소년관람불가","상업영화","일반영화","97분 56초","이준","서영희","강신효",5,8,2418,10,"이준,서영희,강신효",19832,2408060.33333333,0.945022158873801,50404,-0.542945521722538,111927,-0.504117031616052,1,111927,-0.515782771543843
109019,"히트","이성한","(주)넥스트엔터테인먼트월드(NEW)",2011-10-13,"드라마","15세이상관람가","상업영화","일반영화","102분 0초","박성웅","한재석","정성화",12,22,4661,10,"박성웅,한재석,정성화",3691,517319.125,-0.248265332010863,109019,-0.505952333035515,1531902,0.392059767937907,1,109019,-0.517223458628666
104736,"5백만불의 사나이","김익로","씨제이이앤엠(주)",2012-07-19,"코미디","15세이상관람가","상업영화","일반영화","107분 0초","박진영","조성하","민효린",2,4,500,7,"박진영,조성하,민효린",15351,104736,-0.508655426563563,2410648.66666667,0.946655711776384,2501143.5,1.00376894976497,1,104736,-0.519345350920378
103054,"더 테이블","김종관","(주)엣나인필름",2017-08-24,"드라마","12세이상관람가","다양성영화","예술,독립 영화","70분 17초","정유미","한예리","정은채",21,33,3434,8,"정유미,한예리,정은채",6504,2219955.375,0.826305069108561,706193.111111111,-0.129062892255195,68965,-0.531231274938953,0,91904,-0.525702605622047
102170,"루시드 드림","김준성","(주)넥스트엔터테인먼트월드(NEW)",2017-02-22,"SF","15세이상관람가","상업영화","일반영화","101분 0초","고수","설경구","박유천",14,39,6135,2,"고수,설경구,박유천",26333,1419273.5,0.320977496300333,2036161.875,0.710309033538343,784500,-0.0796417284547957,1,102170,-0.520616603691924
100543,"돌연변이","권오광","필라멘트픽쳐스",2015-10-22,"드라마","12세이상관람가","상업영화","일반영화","93분 28초","이광수","이천희","박보영",8,26,4742,10,"이광수,이천희,박보영",10379,1038769.25,0.0808330705310916,100543,-0.511301719153594,2540922,1.02887401768592,0,100543,-0.521422655234912
99958,"미니특공대X","이영준","(주)삼지애니메이션",2018-03-22,"애니메이션","전체관람가","상업영화","일반영화","67분 36초","엄상현","전태열","이소영",3,8,1373,3,"엄상현,전태열,이소영",1735,66366.25,-0.532871402024177,98028.5,-0.51288867424962,55846.5,-0.539510642776379,0,95434.75,-0.523953394506249
98231,"김광석","이상호","(주)비엠컬쳐스",2017-08-30,"다큐멘터리","15세이상관람가","다양성영화","예술,독립 영화","81분 52초","김광석","이상호","신종민",5,40,8979,8,"김광석,이상호,신종민",2913,98231,-0.512760872139083,667795.333333333,-0.153296556649901,98231,-0.512760872139083,0,98231,-0.522568070826422
97555,"인류멸망 보고서","김지운","롯데쇼핑㈜롯데엔터테인먼트,타임스토리그룹(주)",2012-04-11,"SF","15세이상관람가","상업영화","일반영화","120분 0초","류승범","김강우","송새벽",5,9,2087,4,"류승범,김강우,송새벽",34502,1819508,0.573574107706224,914621.166666667,0.00248054179472309,627048.833333333,-0.179012550215299,1,97555,-0.522902976077227
97005,"슈퍼 빼꼼: 스파이 대작전","임아론","메가박스중앙(주)플러스엠",2017-05-03,"애니메이션","전체관람가","상업영화","일반영화","76분 30초","김태균","최정현","최낙윤",5,26,3632,5,"김태균,최정현,최낙윤",20063,97005,-0.513534627139173,97005,-0.513534627139173,97005,-0.513534627139173,0,97005,-0.523175458159982
96079,"577 프로젝트","이근우","필라멘트픽쳐스",2012-08-30,"코미디","15세이상관람가","상업영화","일반영화","99분 0초","하정우","공효진","김성균",7,17,3467,8,"하정우,공효진,김성균",10672,5630512.83333333,2.97878132235531,828201.75,-0.0520606129774759,528171.857142857,-0.241415939058028,0,96079,-0.523634218902949
96077,"기생령","고석진","롯데쇼핑㈜롯데엔터테인먼트",2011-08-05,"공포(호러)","청소년관람불가","상업영화","일반영화","78분 0초","한은정","효민","이형석",67,212,2069,8,"한은정,효민,이형석",7368,96077,-0.514120307922276,96077,-0.514120307922276,568356.5,-0.216054545634247,1,96077,-0.523635209746886
95542,"걷기왕","백승화","CGV아트하우스",2016-10-20,"드라마","12세이상관람가","상업영화","일반영화","92분 35초","심은경","박주희","김새벽",366,905,10913,10,"심은경,박주희,김새벽",9130,2450077.625,0.971540176424644,95542,-0.514457957942706,65724.5,-0.533276424268311,0,95542,-0.523900260500112
95415,"무서운 이야기 3 : 화성에서 온 소녀","백승빈,김선,김곡,민규동","롯데쇼핑㈜롯데엔터테인먼트",2016-06-01,"공포(호러)","15세이상관람가","상업영화","일반영화","93분 49초","임슬옹","경수진","박정민",3,9,2389,6,"임슬옹,경수진,박정민",11958,1529432,0.390500897750123,95415,-0.514538110377463,1560506.33333333,0.410112578656434,1,95415,-0.52396317909013
94767,"일사각오","권혁만,고문안","파이오니아21",2016-03-17,"드라마","12세이상관람가","상업영화","일반영화","115분 23초","이지형","설지윤","서광재",2,5,978,3,"이지형,설지윤,서광재",3528,94767,-0.514947077131181,94767,-0.514947077131181,94767,-0.514947077131181,0,94767,-0.524284212525813
92404,"철가방 우수氏","윤학렬","씨제이이앤엠(주)",2012-11-22,"드라마","12세이상관람가","다양성영화","예술영화","105분 0초","최수종","이수나","기주봉",14,60,10978,11,"최수종,이수나,기주봉",4980,75215.5,-0.527286449793713,92404,-0.516438417314879,257715,-0.412107085487865,1,92404,-0.525454894637724
88199,"살인자","이기욱","(주)영화사 빅",2014-01-15,"스릴러","청소년관람불가","다양성영화","예술영화","75분 52초","마동석","안도규","김현수",3,4,1028,1,"마동석,안도규,김현수",12131,1761397,0.536899004272093,88199,-0.519092283363312,842744,-0.0428826858567072,0,88199,-0.527538144015882
86293,"슈퍼 프렌즈","이경호,이원재","씨네그루(주)키다리이엔티",2016-08-10,"애니메이션","전체관람가","다양성영화","예술영화","82분 0초","변현우","김지혜","박조호",23,63,8748,8,"변현우,김지혜,박조호",7403,86293,-0.520295201006193,86293,-0.520295201006193,86293,-0.520295201006193,0,86293,-0.528482418288121
80989,"터널 3D","박규택","(주)박수엔터테인먼트",2014-08-20,"공포(호러)","15세이상관람가","상업영화","일반영화","86분 15초","정유미","연우진","송재림",6,17,3571,8,"정유미,연우진,송재림",19255,2219955.375,0.826305069108561,80989,-0.52364266961996,80989,-0.52364266961996,0,80989,-0.531110136409821
80754,"최악의 하루","김종관","CGV아트하우스",2016-08-25,"멜로/로맨스","15세이상관람가","다양성영화","예술,독립 영화","93분 15초","한예리","이와세 료","권율",7,23,2649,8,"한예리,이와세 료,권율",6309,706193.111111111,-0.129062892255195,58330.5,-0.537942936887126,82991,-0.522379164309862,0,91904,-0.525702605622047
80614,"지금은맞고그때는틀리다","홍상수","(주)영화제작전원사 ,(주)넥스트엔터테인먼트월드(NEW)",2015-09-24,"드라마","청소년관람불가","다양성영화","예술,독립 영화","120분 52초","정재영","김민희","윤여정",17,19,2458,9,"정재영,김민희,윤여정",3525,831651.857142857,-0.0498831760666824,1455606,0.343907719416793,1052035.4,0.0892056234629408,1,46613.25,-0.548140638148514
77621,"쓰리 썸머 나잇","김상진","(주)리틀빅픽쳐스,(주)인벤트스톤",2015-07-15,"코미디","청소년관람불가","상업영화","일반영화","106분 29초","김동욱","임원희","손호준",8,16,3243,7,"김동욱,임원희,손호준",12378,860770.25,-0.0315059313131698,601269.5,-0.195282442601644,77621,-0.525768286944841,0,135672.5,-0.504018729187352
76321,"엽기적인 그녀 2","조근식","(주)리틀빅픽쳐스",2016-05-12,"멜로/로맨스","15세이상관람가","상업영화","일반영화","99분 24초","차태현","빅토리아","배성우",4,17,2408,5,"차태현,빅토리아,배성우",15373,3566193.16666667,1.67594472866202,76321,-0.526588744938412,1908599.16666667,0.629801461435593,0,76321,-0.533422766159462
74765,"회초리","박광우","롯데쇼핑㈜롯데엔터테인먼트",2011-05-19,"드라마","12세이상관람가","상업영화","일반영화","104분 0초","안내상","진지희","윤주상",33,85,16091,5,"안내상,진지희,윤주상",3834,251953,-0.415743607763982,74765,-0.527570770044562,74765,-0.527570770044562,1,74765,-0.534193642742676
73729,"로맨틱 헤븐","장진","(주)시네마서비스",2011-03-24,"드라마","12세이상관람가","상업영화","일반영화","117분 0초","김수로","김동욱","김지원",4,7,1618,3,"김수로,김동욱,김지원",8036,486891.5,-0.267468861362103,860770.25,-0.0315059313131698,73729,-0.528224611953284,0,461315.333333333,-0.342688115621799
71330,"정글히어로","박태동,마우리시오 드 라 오르타","씨제이이앤엠(주)",2014-10-02,"애니메이션","전체관람가","상업영화","일반영화","81분 33초","심규혁","조성목","김현지",2,4,717,10,"심규혁,조성목,김현지",2181,71330,-0.529738672512189,71330,-0.529738672512189,71330,-0.529738672512189,1,71330,-0.535895417204976
69303,"번개맨","조근현","씨네그루(주)키다리이엔티",2016-02-11,"판타지","전체관람가","상업영화","일반영화","72분 1초","정현진","루나","이창훈",5,16,3071,2,"정현진,루나,이창훈",5192,69303,-0.531017955860625,69303,-0.531017955860625,69303,-0.531017955860625,0,865583,-0.142405032341761
68770,"우리 선희","홍상수","(주)영화제작전원사 ,(주)영화사 조제",2013-09-12,"드라마","청소년관람불가","다양성영화","예술,독립 영화","88분 14초","정유미","이선균","김상중",2,5,894,9,"정유미,이선균,김상중",2129,2219955.375,0.826305069108561,1416824.16666667,0.319431669290909,56797,-0.538910761758772,0,46613.25,-0.548140638148514
68312,"닥터","김성홍,김유정,배현지","(주)마인스 엔터테인먼트",2013-06-20,"스릴러","청소년관람불가","상업영화","일반영화","97분 30초","김창완","배소은","하은설",6,15,3810,6,"김창완,배소은,하은설",8963,68312,-0.531643397300339,68312,-0.531643397300339,68312,-0.531643397300339,0,68312,-0.53739060070635
66883,"올레","채두병","(주)대명문화공장,(주)리틀빅픽쳐스",2016-08-25,"드라마","15세이상관람가","상업영화","일반영화","103분 14초","신하균","박희순","오만석",7,19,2822,8,"신하균,박희순,오만석",12249,1086108.85714286,0.110710115987122,1197235.625,0.180844612131766,196038.333333333,-0.451032557936668,0,66883,-0.538098558699546
65282,"사랑한다, 사랑하지 않는다","이윤기","(주)넥스트엔터테인먼트월드(NEW)",2011-03-03,"멜로/로맨스","15세이상관람가","상업영화","일반영화","105분 0초","현빈","임수정","김중기",3,26,983,3,"현빈,임수정,김중기",7864,3967023,1.9289170677542,1206796,0.186878370662751,65282,-0.533555695546892,1,167024.333333333,-0.488486342196682
62754,"경주","장률","(주)인벤트스톤",2014-06-12,"드라마","15세이상관람가","다양성영화","예술,독립 영화","145분 9초","박해일","신민아","김태훈",14,64,4461,6,"박해일,신민아,김태훈",7922,2652617.875,1.0993676896033,1099184,0.118962120198059,87138,-0.519761903310372,0,38588.5,-0.552116275591408
61414,"헤드","조운","(주)에스비에스콘텐츠허브",2011-05-26,"액션","청소년관람불가","상업영화","일반영화","100분 0초","류덕환","박예진","백윤식",1,1,203,5,"류덕환,박예진,백윤식",8721,104723,-0.508663631143499,61414,-0.53599687363853,3619393,1.70952028905813,0,61414,-0.540808021446072
60944,"결정적 한방","박중구","(주)화앤담이엔티",2011-12-07,"코미디","15세이상관람가","상업영화","일반영화","100분 0초","유동근","윤진서","김정훈",1,1,324,12,"유동근,윤진서,김정훈",5350,610482.5,-0.189467919913364,31671.3333333333,-0.554768111036043,60944,-0.536293500759283,0,60944,-0.541040869771336
60365,"두 남자","이성태","씨네그루(주)키다리이엔티",2016-11-30,"범죄","청소년관람불가","상업영화","일반영화","91분 23초","마동석","최민호","이유진",11,23,4185,11,"마동석,최민호,이유진",13912,1761397,0.536899004272093,60365,-0.536658920127188,60365,-0.536658920127188,0,60365,-0.541327719091182
59923,"번개맨과 신비의 섬","김지열","힘컨텐츠(주),(주)디스테이션",2018-04-05,"가족","전체관람가","상업영화","일반영화","69분 48초","서홍석","유수호","최오식",3,3,638,4,"서홍석,유수호,최오식",2357,59923,-0.536937875845002,59923,-0.536937875845002,59923,-0.536937875845002,0,59923,-0.541546695601324
58340,"소공녀","전고운","CGV아트하우스",2018-03-22,"멜로/로맨스","15세이상관람가","다양성영화","예술,독립 영화","106분 17초","이솜","안재홍","김순모",5,13,1373,3,"이솜,안재홍,김순모",4421,185436.4,-0.457723666360233,52020.5,-0.54192531376361,58340,-0.537936941232558,0,58340,-0.542330948577691
58027,"순종","김동민,이주훈","(재)CBS,(주)영화사 안다미로",2016-11-17,"다큐멘터리","전체관람가","다양성영화","예술영화","88분 7초","최강희","최수종","김은혜",8,31,4633,11,"최강희,최수종,김은혜",2554,139333,-0.48682051486852,75215.5,-0.527286449793713,58027,-0.538134482272548,0,58027,-0.542486015653877
56995,"밤의 해변에서 혼자","홍상수","(주)영화제작전원사 ,(주)콘텐츠판다",2017-03-23,"드라마","청소년관람불가","다양성영화","예술,독립 영화","100분 44초","김민희","정재영","서영화",1,1,401,3,"김민희,정재영,서영화",5022,1455606,0.343907719416793,831651.857142857,-0.0498831760666824,47654,-0.544681105939706,0,46613.25,-0.548140638148514
56835,"극장판 프랭키와 친구들: 생명의 나무","박정오","예지림엔터테인먼트",2016-04-13,"애니메이션","전체관람가","상업영화","일반영화","71분 51초","이소은","박정오","이종관",13,15,3153,4,"이소은,박정오,이종관",10849,56835,-0.538886779140499,56835,-0.538886779140499,56835,-0.538886779140499,0,56835,-0.543076558640504
55619,"고녀석 맛나겠다2 : 함께라서 행복해","최경석,노나카 카즈미","(주)리틀빅픽쳐스",2015-07-29,"애니메이션","전체관람가","다양성영화","예술영화","82분 32초","엄상현","시영준","안장혁",4,5,1267,7,"엄상현,시영준,안장혁",3712,66366.25,-0.532871402024177,55619,-0.539654222925254,55619,-0.539654222925254,0,55619,-0.543678991754377
55342,"그물","김기덕","(주)넥스트엔터테인먼트월드(NEW)",2016-10-06,"드라마","15세이상관람가","다양성영화","예술영화","113분 42초","류승범","이원근","김영민",4,8,1396,10,"류승범,이원근,김영민",6805,1819508,0.573574107706224,86096.5,-0.520419216387529,27289.3333333333,-0.557533685595909,1,222816.666666667,-0.460845594581313
54450,"잡아야 산다","오인천","오퍼스픽쳐스",2016-01-07,"코미디","15세이상관람가","상업영화","일반영화","96분 22초","김승우","김정태","한상혁",4,6,1957,1,"김승우,김정태,한상혁",8688,111249.5,-0.504544616455009,1237044.25,0.205968692588917,54450,-0.540392003997934,0,267489,-0.43871393925729
52852,"블랙 가스펠","히즈엠티 선교회","(주)넥스트엔터테인먼트월드(NEW)",2013-11-14,"드라마","전체관람가","다양성영화","예술영화","93분 21초","양동근","정준","김유미",6,14,2984,11,"양동근,정준,김유미",4172,584094.333333333,-0.206122060126699,52852,-0.541400536208492,52852,-0.541400536208492,1,52852,-0.545049824341622
