"y","title","director","dist","date","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","first_count","actor","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor2","dist_factor1","dir_to_m","dir_to_s"
689071,"인페르노","론 하워드","유니버설픽쳐스인터내셔널 코리아(유)",2016-10-19,"미스터리","15세이상관람가","상업영화","일반영화","121분 27초","톰 행크스","펠리시티 존스","벤 포스터",19,32,5031,10,60052,"톰 행크스,펠리시티 존스,벤 포스터",335953.142857143,-0.306301602400317,499311.25,-0.152484289484897,328653.333333333,-0.31317507262708,0,0,459098.5,-0.157637786536361
3963220,"캡틴 아메리카: 윈터 솔져","조 루소,안소니 루소","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2014-03-26,"액션","15세이상관람가","상업영화","일반영화","135분 42초","크리스 에반스","스칼렛 요한슨","사무엘 L. 잭슨",2,3,932,3,166787,"크리스 에반스,스칼렛 요한슨,사무엘 L. 잭슨",2639925.8,1.86310945010655,2284123.75,1.52808772257798,1893434.4,1.16021625875697,1,0,3963220,2.81722578730849
192726,"덤 앤 더머 투","바비 패럴리,피터 패럴리","씨네그루(주)다우기술",2014-11-27,"코미디","15세이상관람가","상업영화","일반영화","108분 51초","짐 캐리","제프 다니엘스","토미 스나이더",216,471,12013,11,20011,"짐 캐리,제프 다니엘스,토미 스나이더",102776.5,-0.525859757586083,2534110,1.76347373379795,192726,-0.441163683237069,0,0,192726,-0.38377773268948
228090,"캐빈 인 더 우즈","드류 고다드","롯데쇼핑㈜롯데엔터테인먼트",2012-06-28,"공포(호러)","청소년관람불가","상업영화","일반영화","95분 0초","크리스 헴스워스","크리스틴 코놀리","안나 허치슨",15,164,8118,6,23403,"크리스 헴스워스,크리스틴 코놀리,안나 허치슨",2886339,2.09513109233668,228090,-0.40786508821121,228090,-0.40786508821121,0,1,228090,-0.353755064975062
51553,"스카이포스 3D","토니 탕","(주)미디어데이",2013-02-28,"애니메이션","전체관람가","상업영화","일반영화","81분 0초","아론 크렙스","헤더 고든",NA,6,15,3247,2,9258,"아론 크렙스,헤더 고든,NA",51553,-0.574091591719866,51553,-0.574091591719866,413830.647566229,-0.232972468509005,0,0,51553,-0.503628147496843
585082,"더 울프 오브 월스트리트","마틴 스콜세지","주식회사 우리네트웍스",2014-01-09,"범죄","청소년관람불가","상업영화","일반영화","179분 18초","레오나르도 디카프리오","매튜 매커너히","조나 힐",6,7,1464,1,38282,"레오나르도 디카프리오,매튜 매커너히,조나 힐",1074382.5,0.389000402992331,1641979.5,0.92344737281737,613090.5,-0.0453502218427746,0,0,246784,-0.337884582273633
360556,"홈","팀 존슨","씨제이이앤엠(주)",2015-05-21,"애니메이션","전체관람가","상업영화","일반영화","93분 41초","짐 파슨스","리한나","제니퍼 로페즈",6,14,3106,5,6632,"짐 파슨스,리한나,제니퍼 로페즈",360556,-0.283135654643302,360556,-0.283135654643302,457158,-0.19217561401758,0,1,360556,-0.241296556280962
107104,"제로 다크 서티","캐서린 비글로우","(주)에스비에스콘텐츠허브",2013-03-07,"전쟁","15세이상관람가","상업영화","일반영화","157분 0초","제시카 차스테인","제이슨 클락","크리스 프랫",4,18,2531,3,8520,"제시카 차스테인,제이슨 클락,크리스 프랫",1024794.6,0.342308643002432,1226218.33333333,0.531968390906044,565665.666666667,-0.0900052472735953,0,0,107104,-0.456467497847379
51228,"트리 오브 라이프","테렌스 맬릭","(주)에스비에스콘텐츠허브",2011-10-27,"드라마","15세이상관람가","다양성영화","예술영화","137분 0초","브래드 피트","피오나 쇼","숀 펜",4,13,2208,10,4082,"브래드 피트,피오나 쇼,숀 펜",1447722.16666667,0.740535477288866,51228,-0.574397610365478,496450,-0.155178430561068,0,0,36840.5,-0.516118490748409
427764,"스머프: 비밀의 숲","캘리 애스버리","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점",2017-04-28,"애니메이션","전체관람가","상업영화","일반영화","89분 39초","데미 로바토","레인 윌슨","조 맨가니엘로",4,9,1556,4,9077,"데미 로바토,레인 윌슨,조 맨가니엘로",427764,-0.219852881922514,427764,-0.219852881922514,427764,-0.219852881922514,1,0,427764,-0.184239564658107
11974,"세션 : 이 남자가 사랑하는 법","벤 루윈","이십세기폭스코리아(주)",2013-01-17,"드라마","청소년관람불가","다양성영화","예술영화","95분 0초","존 혹스","헬렌 헌트","윌리엄 H. 머시",2,8,1587,1,680,"존 혹스,헬렌 헌트,윌리엄 H. 머시",11974,-0.611359013180348,13506.5,-0.609916017566811,11974,-0.611359013180348,1,0,29230.5,-0.522579086306229
9001309,"아이언맨 3","쉐인 블랙","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2013-04-25,"액션","12세이상관람가","상업영화","일반영화","130분 22초","로버트 다우니 주니어","기네스 팰트로우","벤 킹슬리",2,2,697,4,422504,"로버트 다우니 주니어,기네스 팰트로우,벤 킹슬리",7992541.42857143,6.90311001975041,9001309,7.85296136112072,3116897.66666667,2.31222417205151,1,0,4512788.5,3.28378818018858
1385515,"램페이지","브래드 페이튼","워너브러더스 코리아(주)",2018-04-12,"액션","12세이상관람가","상업영화","일반영화","107분 6초","드웨인 존슨","제프리 딘 모건","나오미 해리스",12,14,3727,4,74779,"드웨인 존슨,제프리 딘 모건,나오미 해리스",1917131.125,1.18252899626444,701778.5,0.0381580293633505,781499,0.113222519940181,1,0,1066810.5,0.358286188185521
979509,"로보캅","호세 파딜라","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2014-02-13,"액션","12세이상관람가","상업영화","일반영화","117분 19초","조엘 키나만","사무엘 L. 잭슨","게리 올드만",4,7,1930,2,92373,"조엘 키나만,사무엘 L. 잭슨,게리 올드만",979509,0.299667910763345,1893434.4,1.16021625875697,1497719.2,0.78761247552043,1,0,979509,0.284170592509967
2818993,"호빗: 뜻밖의 여정","피터 잭슨","워너브러더스 코리아(주)",2012-12-13,"어드벤처","12세이상관람가","상업영화","일반영화","169분 0초","마틴 프리먼","이안 맥켈런","리차드 아미티지",2,4,1060,12,158070,"마틴 프리먼,이안 맥켈런,리차드 아미티지",2646170.33333333,1.86898927667007,2827883.5,2.04008963714116,2578086.33333333,1.80488166599988,1,0,2646170.33333333,1.69910157891241
79812,"로스트 인 더스트","데이빗 맥킨지","메가박스중앙(주)플러스엠",2016-11-03,"범죄","15세이상관람가","상업영화","일반영화","101분 49초","크리스 파인","벤 포스터","제프 브리지스",17,19,1424,11,8741,"크리스 파인,벤 포스터,제프 브리지스",670891.333333333,0.00907480194762966,328653.333333333,-0.31317507262708,56063.8,-0.569844241237945,0,0,79812,-0.479637349879443
23462,"코드네임 제로니모","존 스톡웰","씨너스엔터테인먼트(주)",2012-12-13,"액션","15세이상관람가","상업영화","일반영화","99분 0초","캠 지갠뎃","윌리엄 피츠너","로버트 네퍼",3,6,1080,12,2330,"캠 지갠뎃,윌리엄 피츠너,로버트 네퍼",23462,-0.600541960254857,211895.5,-0.423113761923072,317895,-0.323305074460014,0,0,23462,-0.527476319614413
10555,"유아 넥스트","아담 윈가드","㈜영화사 백두대간",2014-08-07,"공포(호러)","청소년관람불가","다양성영화","예술영화","94분 0초","샤니 빈슨","AJ 보웬","조 스완버그",5,10,2159,8,1822,"샤니 빈슨,AJ 보웬,조 스완버그",10555,-0.61269513766688,10555,-0.61269513766688,10555,-0.61269513766688,0,0,28420,-0.523267169446782
96305,"바스티유 데이","제임스 왓킨스","롯데쇼핑㈜롯데엔터테인먼트",2016-10-13,"액션","15세이상관람가","상업영화","일반영화","91분 50초","이드리스 엘바","리처드 매든","샬롯 르 본",10,14,3002,10,12687,"이드리스 엘바,리처드 매든,샬롯 르 본",712424.75,0.048182493996708,406345.5,-0.240020452264143,167281,-0.465122589198866,0,1,96305,-0.465635431018061
1648070,"아이스 에이지 4: 대륙 이동설","스티브 마티노,마이크 트메이어","이십세기폭스코리아(주)",2012-07-25,"애니메이션","전체관람가","상업영화","일반영화","92분 0초","존 레귀자모","레이 로마노","데니스 리어리",6,13,2715,7,43227,"존 레귀자모,레이 로마노,데니스 리어리",758470.666666667,0.0915391372406227,1100915,0.413983294422136,1648070,0.929182162236129,1,0,1648070,0.851753013893839
101665,"박스트롤","그레이엄 애나블,안소니 스타치","유니버설픽쳐스인터내셔널 코리아(유)",2014-11-06,"애니메이션","전체관람가","상업영화","일반영화","96분 36초","엘르 패닝","사이먼 페그","토니 콜렛",3,7,1017,11,1326,"엘르 패닝,사이먼 페그,토니 콜렛",58376.25,-0.567666847954732,2135922.5,1.38854204318435,107458.333333333,-0.521451362830251,0,0,101665,-0.461084998404406
150221,"다운사이징","알렉산더 페인","롯데쇼핑㈜롯데엔터테인먼트",2018-01-11,"드라마","15세이상관람가","상업영화","일반영화","135분 12초","맷 데이먼","크리스틴 위그","크리스토프 왈츠",1,3,759,1,32562,"맷 데이먼,크리스틴 위그,크리스토프 왈츠",921599.181818182,0.245140267293786,998612.8,0.317655969231138,338491.75,-0.303911260493866,0,1,101662,-0.461087545288332
2611966,"제이슨 본","폴 그린그래스","유니버설픽쳐스인터내셔널 코리아(유)",2016-07-27,"액션","15세이상관람가","상업영화","일반영화","123분 10초","맷 데이먼","줄리아 스타일즈","토미 리 존스",1,2,555,7,308768,"맷 데이먼,줄리아 스타일즈,토미 리 존스",921599.181818182,0.245140267293786,2611966,1.83678261894481,1072096.33333333,0.386847757986253,0,0,1426740,0.663852407479627
2007180,"레버넌트: 죽음에서 돌아온 자","알레한드로 곤잘레스 이냐리투","이십세기폭스코리아(주)",2016-01-14,"어드벤처","15세이상관람가","상업영화","일반영화","156분 10초","레오나르도 디카프리오","톰 하디",NA,4,9,2566,1,124146,"레오나르도 디카프리오,톰 하디,NA",1074382.5,0.389000402992331,1457956.66666667,0.750172239838129,1222260.77484036,0.528241970321591,1,0,1105961,0.391523447894641
297025,"로렉스","크리스 리노드,카일 발다","유니버설픽쳐스인터내셔널 코리아(유)",2012-05-03,"애니메이션","전체관람가","상업영화","일반영화","86분 0초","대니 드비토","잭 에프런","에드 헬름스",3,6,1341,5,5348,"대니 드비토,잭 에프런,에드 헬름스",297025,-0.342956179487434,575751,-0.0805089394360354,178536.5,-0.454524457304466,0,0,297025,-0.295231917172397
228539,"쓰리데이즈 투 킬","맥지","롯데쇼핑㈜롯데엔터테인먼트",2014-04-03,"액션","15세이상관람가","상업영화","일반영화","115분 49초","케빈 코스트너","엠버 허드","헤일리 스테인펠드",11,21,4681,4,22745,"케빈 코스트너,엠버 허드,헤일리 스테인펠드",335017.666666667,-0.307182442882814,130929.666666667,-0.499350853176829,322003,-0.319436998779485,0,1,228539,-0.353373881347537
60520,"휴고","마틴 스콜세지","씨제이이앤엠(주)",2012-02-29,"가족","전체관람가","상업영화","일반영화","125분 0초","아사 버터필드","클로이 모레츠",NA,2,7,408,2,5558,"아사 버터필드,클로이 모레츠,NA",865184.25,0.192020202594512,55550.25,-0.570327797777803,387794.930425063,-0.2574875912692,0,1,246784,-0.337884582273633
24268,"나이스 가이즈","쉐인 블랙","메가박스중앙(주)플러스엠",2016-07-06,"범죄","청소년관람불가","상업영화","일반영화","115분 43초","러셀 크로우","라이언 고슬링","맷 보머",1,1,203,7,5010,"러셀 크로우,라이언 고슬링,맷 보머",1478907.71428571,0.769899658965891,631177.142857143,-0.0283199143018474,24268,-0.599783034013741,0,0,4512788.5,3.28378818018858
18715,"드라이브","니콜라스 윈딩 레픈","판씨네마(주)",2011-11-17,"액션","청소년관람불가","다양성영화","예술영화","100분 0초","캐리 뮬리건","라이언 고슬링",NA,4,5,848,11,1488,"캐리 뮬리건,라이언 고슬링,NA",731919.5,0.0665386693552752,631177.142857143,-0.0283199143018474,359155.64156978,-0.284454226305414,0,0,18715,-0.531506338945946
35318,"브루클린의 멋진 주말","리차드 론크레인","(주)영화사 진진",2016-01-21,"드라마","12세이상관람가","다양성영화","예술영화","92분 25초","모건 프리먼","다이안 키튼","캐리 프레스톤",2,7,895,1,2277,"모건 프리먼,다이안 키튼,캐리 프레스톤",931340.428571429,0.254312584641465,118733,-0.510835183682392,35318,-0.58937840006295,0,0,35318,-0.517411034340627
10654,"파라노만","샘 펠,크리스 버틀러","유니버설픽쳐스인터내셔널 코리아(유)",2013-02-07,"애니메이션","12세이상관람가","상업영화","일반영화","93분 0초","레슬리 만","안나 켄드릭","케이시 애플렉",3,5,922,2,413,"레슬리 만,안나 켄드릭,케이시 애플렉",43997.5,-0.581205819033459,156426.8,-0.475342858685623,32216.5,-0.592298759537916,0,0,10654,-0.538349816053907
110834,"직쏘","피터 스피어이그,마이클 스피어리그","㈜코리아스크린",2017-11-02,"공포(호러)","청소년관람불가","상업영화","일반영화","91분 49초","토빈 벨","칼럼 키스 레니","클레 베넷",4,4,672,11,17581,"토빈 벨,칼럼 키스 레니,클레 베넷",110834,-0.5182728491645,110834,-0.5182728491645,110834,-0.5182728491645,0,0,110834,-0.453300872166608
7257973,"스파이더맨: 홈 커밍","존 와츠","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점",2017-07-05,"액션","12세이상관람가","상업영화","일반영화","133분 16초","톰 홀랜드","로버트 다우니 주니어","마이클 키튼",8,17,6197,7,545302,"톰 홀랜드,로버트 다우니 주니어,마이클 키튼",7257973,6.21144344861078,7992541.42857143,6.90311001975041,2065205,1.32195473988888,1,0,7257973,5.61434360543096
327612,"링컨 차를 타는 변호사","브래드 퍼맨","씨너스엔터테인먼트(주)",2011-06-16,"범죄","15세이상관람가","상업영화","일반영화","118분 0초","라이언 필립","매튜 매커너히","조쉬 루카스",11,30,4915,6,13118,"라이언 필립,매튜 매커너히,조쉬 루카스",327612,-0.314155587754147,1641979.5,0.92344737281737,327612,-0.314155587754147,0,0,239544,-0.3440310621473
31101,"초콜렛 도넛","트래비스 파인","CGV아트하우스",2014-10-02,"드라마","15세이상관람가","다양성영화","예술영화","97분 57초","알란 커밍","아이작 레이바","가렛 딜라헌트",15,38,3157,10,2171,"알란 커밍,아이작 레이바,가렛 딜라헌트",31101,-0.593349109689238,31101,-0.593349109689238,31101,-0.593349109689238,0,0,31101,-0.520991104178646
551897,"메카닉: 리크루트","데니스 간젤","(주)제이앤씨미디어그룹",2016-08-31,"액션","15세이상관람가","상업영화","일반영화","97분 43초","제이슨 스타뎀","제시카 알바","토미 리 존스",3,10,1681,8,95756,"제이슨 스타뎀,제시카 알바,토미 리 존스",773996.5,0.106158197205719,294722,-0.345124674690029,1072096.33333333,0.386847757986253,0,0,551897,-0.0788554505478851
266574,"19곰 테드","세스 맥팔레인","유니버설픽쳐스인터내셔널 코리아(유)",2012-09-27,"코미디","청소년관람불가","상업영화","일반영화","106분 0초","마크 월버그","밀라 쿠니스","세스 맥팔레인",2,3,800,9,16024,"마크 월버그,밀라 쿠니스,세스 맥팔레인",991433.166666667,0.310895656404511,171789,-0.460877875185277,151531.333333333,-0.479952409697837,0,0,151531.333333333,-0.418750410806762
61808,"황당한 외계인: 폴","그렉 모톨라","유니버설픽쳐스인터내셔널 코리아(유)",2011-04-07,"코미디","15세이상관람가","상업영화","일반영화","104분 0초","닉 프로스트","제이슨 베이트먼","사이먼 페그",1,2,0,4,5002,"닉 프로스트,제이슨 베이트먼,사이먼 페그",61808,-0.564435526456033,40634,-0.584372876616579,2135922.5,1.38854204318435,0,0,61808,-0.494922049277995
156606,"써커 펀치","잭 스나이더","워너브러더스 코리아(주)",2011-04-07,"액션","15세이상관람가","상업영화","일반영화","110분 0초","바네사 허진스","지나 말론","에밀리 브라우닝",8,53,1006,4,15852,"바네사 허진스,지나 말론,에밀리 브라우닝",145315.5,-0.485805212460955,156606,-0.475174124712412,765239.5,0.0979126424991965,1,0,1531915.33333333,0.753142196090074
151476,"히든 카드","브래드 퍼맨","이십세기폭스코리아(주)",2013-09-26,"범죄","청소년관람불가","상업영화","일반영화","91분 22초","저스틴 팀버레이크","벤 애플렉","젬마 아터튼",12,14,2934,9,23283,"저스틴 팀버레이크,벤 애플렉,젬마 아터튼",240102.142857143,-0.396554504555719,644196,-0.0160614126702583,210493,-0.424434350078364,1,0,239544,-0.3440310621473
1605271,"스타트렉 다크니스","J.J. 에이브럼스","씨제이이앤엠(주)",2013-05-30,"액션","12세이상관람가","상업영화","일반영화","131분 56초","크리스 파인","칼 어번","조 샐다나",406,1926,96414,5,73961,"크리스 파인,칼 어번,조 샐다나",670891.333333333,0.00907480194762966,868665,0.195297662289011,746570.666666667,0.0803341468320793,0,1,1605271,0.815418318850592
11202737,"어벤져스: 인피니티 워","안소니 루소,조 루소","월트디즈니컴퍼니코리아 유한책임회사",2018-04-25,"액션","12세이상관람가","상업영화","일반영화","149분 9초","로버트 다우니 주니어","조슈 브롤린","마크 러팔로",1,1,624,4,980042,"로버트 다우니 주니어,조슈 브롤린,마크 러팔로",7992541.42857143,6.90311001975041,1950989.875,1.2144102541632,6188608,5.20453382102827,1,0,9939993,7.89127481410149
65460,"더 크리스마스","티모시 렉카트","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점",2017-12-21,"애니메이션","전체관람가","상업영화","일반영화","85분 58초","스티븐 연","지나 로드리게즈","재커리 레비",2,5,598,12,4525,"스티븐 연,지나 로드리게즈,재커리 레비",65460,-0.560996818475193,65460,-0.560996818475193,535767.5,-0.118157236410825,1,0,65460,-0.491821642579288
1438056,"다이하드: 굿 데이 투 다이","존 무어","이십세기폭스코리아(주)",2013-02-06,"액션","15세이상관람가","상업영화","일반영화","96분 0초","브루스 윌리스","제이 코트니","메리 엘리자베스 윈스티드",7,11,2166,2,69810,"브루스 윌리스,제이 코트니,메리 엘리자베스 윈스티드",930101.333333333,0.253145857729017,787095,0.118491690219694,615290.333333333,-0.0432788679435818,1,0,1438056,0.673459253646812
236129,"레고 무비","필 로드,크리스 밀러","워너브러더스 코리아(주)",2014-02-06,"애니메이션","전체관람가","상업영화","일반영화","100분 26초","윌 페렐","리암 니슨","엘리자베스 뱅크스",1,2,714,2,6583,"윌 페렐,리암 니슨,엘리자베스 뱅크스",555805,-0.0992900099140862,989311.4,0.308897809753321,220448,-0.415060763564327,1,0,236129,-0.346930265015888
959578,"스타워즈: 라스트 제다이","라이언 존슨","월트디즈니컴퍼니코리아 유한책임회사",2017-12-14,"액션","12세이상관람가","상업영화","일반영화","151분 38초","마크 해밀","캐리 피셔","아담 드라이버",2,5,977,12,115246,"마크 해밀,캐리 피셔,아담 드라이버",959578,0.280900964222784,959578,0.280900964222784,359129.666666667,-0.28447868416594,1,0,764794,0.101885865151598
33505,"마스터","폴 토마스 앤더슨","(주)영화사 진진",2013-07-11,"드라마","청소년관람불가","다양성영화","예술영화","137분 49초","호와킨 피닉스","필립 세이모어 호프만","에이미 아담스",10,17,1317,7,1404,"호와킨 피닉스,필립 세이모어 호프만,에이미 아담스",33505,-0.591085513307546,70911,-0.555864179591414,700315.25,0.0367802392612244,0,0,33505,-0.51895020119297
92598,"7번째 아들","세르게이 보드로프","유니버설픽쳐스인터내셔널 코리아(유)",2015-02-11,"어드벤처","12세이상관람가","상업영화","일반영화","102분 2초","제프 브리지스","줄리안 무어","벤 반스",1,1,303,2,14457,"제프 브리지스,줄리안 무어,벤 반스",56063.8,-0.569844241237945,395588.666666667,-0.250149041703328,63295.5,-0.563034902654965,0,0,92598,-0.468782530588736
139541,"액트 오브 밸러: 최정예 특수부대","마이크 맥코이,스캇 워프","씨너스엔터테인먼트(주)",2012-02-29,"액션","15세이상관람가","상업영화","일반영화","110분 0초","로셀린 산체즈","네스토르 세라노",NA,11,18,5833,2,14145,"로셀린 산체즈,네스토르 세라노,NA",139541,-0.491242457596597,139541,-0.491242457596597,448218.904233493,-0.200592629338987,0,0,139541,-0.428929739882992
2315882,"스파이","폴 페이그","이십세기폭스코리아(주)",2015-05-21,"액션","15세이상관람가","상업영화","일반영화","121분 36초","주드 로","제이슨 스타뎀","멜리사 맥카시",69,136,13198,5,75330,"주드 로,제이슨 스타뎀,멜리사 맥카시",1101953.6,0.414961235853927,773996.5,0.106158197205719,969913.333333333,0.290632671018507,1,0,964064,0.271058385099912
122039,"라스트 위치 헌터","브렉 에이즈너","TCO(주)더콘텐츠온",2015-12-30,"액션","15세이상관람가","상업영화","일반영화","106분 40초","빈 디젤","일라이저 우드","로즈 레슬리",3,7,960,12,24121,"빈 디젤,일라이저 우드,로즈 레슬리",1789070.2,1.06194736295904,122039,-0.507722267859649,122039,-0.507722267859649,0,0,122039,-0.443788260704668
19287,"이레셔널 맨","우디 앨런","(주)프레인글로벌",2016-07-21,"범죄","청소년관람불가","다양성영화","예술영화","94분 49초","호아킨 피닉스","엠마 스톤","파커 포시",1,5,717,7,1327,"호아킨 피닉스,엠마 스톤,파커 포시",128395,-0.501737484747321,1731805.75,1.00802739548001,19287,-0.604473122856174,0,0,77053.6,-0.481979124752858
137205,"50/50","조나단 레빈","롯데쇼핑㈜롯데엔터테인먼트",2011-11-24,"코미디","15세이상관람가","다양성영화","예술영화","100분 0초","조셉 고든 레빗","세스 로건",NA,2,8,651,11,9838,"조셉 고든 레빗,세스 로건,NA",239311.5,-0.39729897057512,133984.333333333,-0.496474591773359,417911.922145114,-0.229129557373624,0,1,137205,-0.430912913499689
169138,"라스트베가스","존 터틀타웁","(주)나이너스엔터테인먼트",2014-05-08,"코미디","15세이상관람가","상업영화","일반영화","104분 52초","마이클 더글라스","로버트 드니로","모건 프리먼",30,118,10375,5,13495,"마이클 더글라스,로버트 드니로,모건 프리먼",1007918.33333333,0.326418020638397,532780.625,-0.120969665463473,931340.428571429,0.254312584641465,0,0,169138,-0.403803032034795
25595,"골드","스티븐 개건","CGV아트하우스",2017-03-22,"드라마","15세이상관람가","다양성영화","예술영화","120분 16초","매튜 매커너히","브라이스 달라스 하워드","에드가 라미레즈",5,14,2960,3,4355,"매튜 매커너히,브라이스 달라스 하워드,에드가 라미레즈",1641979.5,0.92344737281737,92823.3333333333,-0.535231617841094,129900.333333333,-0.500320069153904,0,0,25595,-0.525665485143344
12465,"미스터 라잇","파코 카베자스","(주)누리픽쳐스",2016-06-16,"액션","청소년관람불가","상업영화","일반영화","95분 18초","안나 켄드릭","샘 록웰","팀 로스",1,1,188,6,1485,"안나 켄드릭,샘 록웰,팀 로스",156426.8,-0.475342858685623,12465,-0.610896689626517,29419,-0.594932873879757,0,0,12465,-0.536812347124181
2241687,"배틀쉽","피터 버그","유니버설픽쳐스인터내셔널 코리아(유)",2012-04-11,"SF","12세이상관람가","상업영화","일반영화","131분 0초","리암 니슨","테일러 키치","알렉산더 스카르가드",329,755,43322,4,387879,"리암 니슨,테일러 키치,알렉산더 스카르가드",989311.4,0.308897809753321,1539556.5,0.827006302849787,2241687,1.48812945562674,0,0,1153880.5,0.432205249318153
351091,"그녀","스파이크 존즈","유니버설픽쳐스인터내셔널 코리아(유)",2014-05-22,"드라마","청소년관람불가","다양성영화","예술영화","126분 3초","호아킨 피닉스","스칼렛 요한슨","에이미 아담스",16,20,2149,5,8390,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스",128395,-0.501737484747321,2284123.75,1.52808772257798,700315.25,0.0367802392612244,0,0,351091,-0.249331975066081
4697142,"엣지 오브 투모로우","더그 라이만","워너브러더스 코리아(주)",2014-06-04,"액션","12세이상관람가","상업영화","일반영화","113분 18초","톰 크루즈","에밀리 블런트","빌 팩스톤",478,1384,80680,6,377160,"톰 크루즈,에밀리 블런트,빌 팩스톤",2356147.66666667,1.59590514236249,943898.285714286,0.266137010594202,2376517,1.61508482174303,1,0,2549341.5,1.61689764586351
34184,"7번째 내가 죽던 날","라이 루소 영","씨네그루(주)키다리이엔티",2017-05-31,"드라마","15세이상관람가","다양성영화","예술영화","98분 20초","조이 도이치","할스톤 세이지","엘레나 캠푸리스",2,5,1139,5,4812,"조이 도이치,할스톤 세이지,엘레나 캠푸리스",34184,-0.590446169737176,34184,-0.590446169737176,36244.5,-0.588506011524,0,0,34184,-0.518373756464486
1445124,"위대한 개츠비","바즈 루어만","워너브러더스 코리아(주)",2013-05-16,"드라마","15세이상관람가","상업영화","일반영화","141분 58초","레오나르도 디카프리오","캐리 뮬리건","토비 맥과이어",2,2,540,5,93346,"레오나르도 디카프리오,캐리 뮬리건,토비 맥과이어",1074382.5,0.389000402992331,731919.5,0.0665386693552752,732786,0.0673545621442671,1,0,1445124,0.679459712175415
11774,"돈 존","조셉 고든 레빗","(주)미디어데이",2014-01-09,"코미디","청소년관람불가","다양성영화","예술영화","89분 50초","조셉 고든 레빗","스칼렛 요한슨","줄리안 무어",2,6,820,1,1182,"조셉 고든 레빗,스칼렛 요한슨,줄리안 무어",239311.5,-0.39729897057512,2284123.75,1.52808772257798,395588.666666667,-0.250149041703328,0,0,11774,-0.537398979388367
137126,"더 퍼지","제임스 드모나코","유니버설픽쳐스인터내셔널 코리아(유)",2013-11-06,"스릴러","청소년관람불가","상업영화","일반영화","85분 16초","에단 호크","레나 헤디",NA,1,1,214,11,15120,"에단 호크,레나 헤디,NA",107481.5,-0.521429549193462,137126,-0.493516411532448,455079.667534206,-0.194132563206233,0,0,98503.5,-0.463768989581285
47197,"트리플 9","존 힐코트","(주)리틀빅픽쳐스",2016-04-20,"범죄","청소년관람불가","상업영화","일반영화","115분 23초","치웨텔 에지오포","케이트 윈슬렛","안소니 마키",4,12,1347,4,7384,"치웨텔 에지오포,케이트 윈슬렛,안소니 마키",34444.5,-0.590200884022771,140484.25,-0.490354297327449,47197,-0.578193183166893,0,0,55152.5,-0.500572311266834
569500,"화이트 하우스 다운","롤랜드 에머리히","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2013-06-27,"액션","15세이상관람가","상업영화","일반영화","131분 33초","채닝 테이텀","제이미 폭스","매기 질렌할",5,7,2422,6,60803,"채닝 테이텀,제이미 폭스,매기 질렌할",235781.4,-0.40062289802396,1254183.5,0.55830027529876,569500,-0.0863948549859349,1,0,1035165,0.331420383096825
2718227,"나우 유 씨 미 : 마술사기단","루이스 리테리어","롯데쇼핑㈜롯데엔터테인먼트",2013-08-22,"범죄","12세이상관람가","상업영화","일반영화","115분 12초","제시 아이젠버그","마크 러팔로","우디 해럴슨",7,22,4736,8,146606,"제시 아이젠버그,마크 러팔로,우디 해럴슨",1531316.25,0.819247317789788,6188608,5.20453382102827,1613260.4,0.896405587939891,0,1,2718227,1.76027490093317
37134,"사이드 이펙트","스티븐 소더버그","롯데쇼핑㈜롯데엔터테인먼트",2013-07-11,"스릴러","청소년관람불가","상업영화","일반영화","105분 46초","주드 로","루니 마라","채닝 테이텀",2,3,648,7,4096,"주드 로,루니 마라,채닝 테이텀",1101953.6,0.414961235853927,124203.5,-0.505684183679877,235781.4,-0.40062289802396,0,1,32350.5,-0.519930327023653
77341,"아더 우먼","닉 카사베츠","이십세기폭스코리아(주)",2014-11-13,"코미디","15세이상관람가","상업영화","일반영화","109분 4초","카메론 디아즈","레슬리 만","케이트 업튼",17,25,3910,11,13185,"카메론 디아즈,레슬리 만,케이트 업튼",136637,-0.493976851894614,43997.5,-0.581205819033459,77341,-0.54980971838747,1,0,77341,-0.48173513327279
870065,"몬스터 대학교","댄 스캔론","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2013-09-12,"애니메이션","전체관람가","상업영화","일반영화","110분 26초","빌리 크리스탈","존 굿맨","스티브 부세미",20,57,12645,9,9957,"빌리 크리스탈,존 굿맨,스티브 부세미",870065,0.196615896454722,352987.75,-0.290261887303761,1401657.66666667,0.697161336055728,1,0,870065,0.19125687106056
