y,title,director,dist,date,country,genre,grade,type2,type3,time,main1,main2,main3,b_screen,b_play,b_count,month,first_count
771699,푸른소금,이현승,씨제이이앤엠(주),2011-08-31,한국,액션,15세이상관람가,상업영화,일반영화,122분 0초,송강호,신세경,천정명,27,45,7790,8,54996
768971,나는 왕이로소이다,장규성,롯데쇼핑㈜롯데엔터테인먼트,2012-08-08,한국,사극,12세이상관람가,상업영화,일반영화,120분 0초,주지훈,백윤식,변희봉,160,681,85039,8,65664
765981,레슬러,김대웅,롯데쇼핑㈜롯데엔터테인먼트,2018-05-09,한국,드라마,15세이상관람가,상업영화,일반영화,109분 35초,유해진,김민재,이성경,156,597,53608,5,63660
757430,스플릿,최국희,오퍼스픽쳐스,2016-11-09,한국,드라마,15세이상관람가,상업영화,일반영화,121분 15초,유지태,이정현,이다윗,47,103,20583,11,33686
731212,더 파이브,정연식,씨제이이앤엠(주),2013-11-14,한국,스릴러,청소년관람불가,상업영화,일반영화,123분 24초,김선아,마동석,정인기,28,62,4590,11,47976
714102,풍산개,전재홍,(주)넥스트엔터테인먼트월드(NEW),2011-06-23,한국,드라마,청소년관람불가,상업영화,일반영화,121분 0초,윤계상,김규리,한기중,5,12,2200,6,40493
703024,국가대표 2,김종현,메가박스중앙(주)플러스엠,2016-08-10,한국,드라마,12세이상관람가,상업영화,일반영화,125분 35초,수애,오달수,오연서,29,173,28848,8,61508
693101,통증,곽경택,롯데쇼핑㈜롯데엔터테인먼트,2011-09-07,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,105분 0초,정려원,권상우,이미도,211,710,43456,9,25231
670295,고양이: 죽음을 보는 두 개의 눈,변승욱,(주)넥스트엔터테인먼트월드(NEW),2011-07-07,한국,공포(호러),15세이상관람가,상업영화,일반영화,106분 0초,김예론,김동욱,박민영,6,17,3682,7,56183
661970,마녀,박훈정,워너브러더스 코리아(주),2018-06-27,한국,미스터리,15세이상관람가,상업영화,일반영화,125분 37초,김다미,조민수,박희순,10,32,7836,6,121990
654407,열정같은소리하고있네,정기훈,(주)넥스트엔터테인먼트월드(NEW),2015-11-25,한국,드라마,15세이상관람가,상업영화,일반영화,106분 26초,정재영,박보영,오달수,22,53,10298,11,59737
652453,그날의 분위기,조규장,(주)쇼박스,2016-01-14,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,103분 17초,문채원,유연석,조재윤,10,33,7519,1,67607
646412,아빠는 딸,김형협,메가박스중앙(주)플러스엠,2017-04-12,한국,코미디,12세이상관람가,상업영화,일반영화,114분 38초,윤제문,정소민,이일화,10,33,7428,4,33396
645922,사냥,이우철,롯데쇼핑㈜롯데엔터테인먼트,2016-06-29,한국,액션,15세이상관람가,상업영화,일반영화,92분 40초,안성기,조진웅,한예리,10,20,5535,6,161021
634953,널 기다리며,모홍진,(주)넥스트엔터테인먼트월드(NEW),2016-03-10,한국,스릴러,청소년관람불가,상업영화,일반영화,108분 28초,심은경,윤제문,김성오,8,16,3662,3,41956
632299,플랜맨,성시흡,롯데쇼핑㈜롯데엔터테인먼트,2014-01-09,한국,드라마,15세이상관람가,상업영화,일반영화,120분 43초,정재영,한지민,박진우,46,83,16573,1,54251
628576,조선마술사,김대승,롯데쇼핑㈜롯데엔터테인먼트,2015-12-30,한국,드라마,12세이상관람가,상업영화,일반영화,122분 36초,유승호,고아라,곽도원,9,16,4472,12,115456
616481,특종: 량첸살인기,노덕,롯데쇼핑㈜롯데엔터테인먼트,2015-10-22,한국,스릴러,15세이상관람가,상업영화,일반영화,125분 24초,조정석,이미숙,이하나,34,120,24712,10,64516
611685,미쓰GO,박철관,(주)넥스트엔터테인먼트월드(NEW),2012-06-21,한국,액션,15세이상관람가,상업영화,일반영화,115분 0초,고현정,유해진,성동일,7,19,4406,6,58579
609063,서부전선,천성일,롯데쇼핑㈜롯데엔터테인먼트,2015-09-24,한국,전쟁,12세이상관람가,상업영화,일반영화,111분 45초,설경구,여진구,이경영,10,18,4899,9,47432
602967,피에타,김기덕,(주)넥스트엔터테인먼트월드(NEW),2012-09-06,한국,드라마,청소년관람불가,다양성영화,"예술,독립 영화",104분 0초,조민수,이정진,권세인,3,7,1356,9,8672
599050,우는 남자,이정범,씨제이이앤엠(주),2014-06-04,한국,액션,청소년관람불가,상업영화,일반영화,116분 0초,장동건,김민희,민성욱,408,1128,47328,6,121991
592041,황제를 위하여,박상준,유나이티드픽처스(주),2014-06-11,한국,액션,청소년관람불가,상업영화,일반영화,104분 5초,이민기,박성웅,이태임,4,12,2847,6,39397
591125,패션왕,오기환,(주)넥스트엔터테인먼트월드(NEW),2014-11-06,한국,코미디,15세이상관람가,상업영화,일반영화,114분 27초,주원,최진리,안재현,12,17,3869,11,48348
562156,파파,한지승,롯데쇼핑㈜롯데엔터테인먼트,2012-02-01,한국,가족,12세이상관람가,상업영화,일반영화,116분 0초,박용우,고아라,손병호,25,144,25123,2,25252
540972,너는 펫,김병곤,롯데쇼핑㈜롯데엔터테인먼트,2011-11-10,한국,멜로/로맨스,12세이상관람가,상업영화,일반영화,110분 0초,장근석,김하늘,최종훈,17,45,5879,11,54892
540567,"그날, 바다",김지영,(주)엣나인필름,2018-04-12,한국,다큐멘터리,15세이상관람가,다양성영화,"예술,독립 영화",110분 0초,정우성,김어준,최진아,161,269,7865,4,24593
531953,사이코메트리,권호영,씨제이이앤엠(주),2013-03-07,한국,미스터리,청소년관람불가,상업영화,일반영화,108분 0초,김강우,김범,박혁권,7,36,6678,3,46160
528149,챔프,이환경,(주)쇼박스,2011-09-07,한국,드라마,12세이상관람가,상업영화,일반영화,133분 0초,차태현,김수정,유오성,211,713,29819,9,9107
527981,버닝,이창동,CGV아트하우스,2018-05-17,한국,미스터리,청소년관람불가,상업영화,일반영화,147분 52초,유아인,스티븐 연,전종서,9,14,3101,5,54088
526282,몬스터,황인호,롯데쇼핑㈜롯데엔터테인먼트,2014-03-13,한국,스릴러,청소년관람불가,상업영화,일반영화,113분 39초,이민기,김고은,김뢰하,7,11,2366,3,67380
519983,헬머니,신한솔,(주)넥스트엔터테인먼트월드(NEW),2015-03-05,한국,코미디,청소년관람불가,상업영화,일반영화,108분 8초,김수미,정만식,김정태,12,18,3904,3,35936
510878,가려진 시간,엄태화,(주)쇼박스,2016-11-16,한국,드라마,12세이상관람가,상업영화,일반영화,129분 59초,강동원,신은수,이효제,215,362,19152,11,71077
507257,남자사용설명서,이원석,(주)쇼박스,2013-02-14,한국,코미디,15세이상관람가,상업영화,일반영화,116분 0초,이시영,오정세,이원종,10,41,8829,2,57171
497880,아부의 왕,정승구,롯데쇼핑㈜롯데엔터테인먼트,2012-06-21,한국,코미디,15세이상관람가,상업영화,일반영화,118분 0초,송새벽,성동일,김성령,15,37,8005,6,48745
492773,캐치미,이현종,롯데쇼핑㈜롯데엔터테인먼트,2013-12-18,한국,코미디,12세이상관람가,상업영화,일반영화,114분 52초,김아중,주원,강남현,13,60,12852,12,29488
492465,무서운 이야기 2,"김성호,김휘,정범식,민규동",롯데쇼핑㈜롯데엔터테인먼트,2013-06-05,한국,미스터리,15세이상관람가,상업영화,일반영화,95분 49초,박성웅,이세영,성준,8,15,3057,6,57861
489409,또 하나의 약속,김태윤,(주)오에이엘,2014-02-06,한국,드라마,12세이상관람가,상업영화,일반영화,115분 31초,박철민,김규리,윤유선,26,48,9266,2,27304
487897,침묵,정지우,씨제이이앤엠(주),2017-11-02,한국,드라마,15세이상관람가,상업영화,일반영화,125분 4초,최민식,박신혜,류준열,18,43,6332,11,57510
485083,해어화,박흥식,롯데쇼핑㈜롯데엔터테인먼트,2016-04-13,한국,사극,15세이상관람가,상업영화,일반영화,120분 0초,한효주,유연석,천우희,19,42,7841,4,74087
480987,계춘할망,창,(주)콘텐츠 난다긴다,2016-05-19,한국,가족,15세이상관람가,상업영화,일반영화,116분 25초,윤여정,김고은,김희원,25,102,15115,5,28793
480528,소녀괴담,오인천,(주)리틀빅픽쳐스,2014-07-02,한국,미스터리,15세이상관람가,상업영화,일반영화,90분 20초,강하늘,김소은,김정태,7,13,2168,7,24638
480361,조선미녀삼총사,박제현,(주)쇼박스,2014-01-29,한국,코미디,12세이상관람가,상업영화,일반영화,106분 56초,하지원,강예원,가인,19,37,6799,1,60234
478392,넛잡: 땅콩 도둑들,피터 레페니오티스,(주)싸이더스,2014-01-29,한국,애니메이션,전체관람가,상업영화,일반영화,85분 42초,윌 아넷,브렌든 프레이저,리암 니슨,6,21,4285,1,26870
476665,"로봇, 소리",이호재,롯데쇼핑㈜롯데엔터테인먼트,2016-01-27,한국,드라마,12세이상관람가,상업영화,일반영화,117분 24초,이성민,이희준,이하늬,147,548,36250,1,52321
472693,위험한 상견례 2,김진영,"롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",2015-04-29,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,118분 44초,진세연,홍종현,신정근,13,28,5687,4,16506
471547,카운트다운,허종호,"(주)싸이더스,(주)넥스트엔터테인먼트월드(NEW)",2011-09-29,한국,드라마,청소년관람불가,상업영화,일반영화,119분 0초,정재영,전도연,오만석,226,883,43768,9,33820
470105,리얼,이사랑,씨제이이앤엠(주),2017-06-28,한국,액션,청소년관람불가,상업영화,일반영화,137분 55초,김수현,성동일,이성민,7,18,3891,6,146965
467697,페이스메이커,김달중,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",2012-01-18,한국,드라마,12세이상관람가,상업영화,일반영화,124분 0초,김명민,안성기,고아라,26,100,18243,1,22553
465749,마담 뺑덕,임필성,씨제이이앤엠(주),2014-10-02,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,111분 37초,정우성,이솜,김희원,21,49,8522,10,67072
465492,순수의 시대,안상훈,씨제이이앤엠(주),2015-03-05,한국,사극,청소년관람불가,상업영화,일반영화,113분 16초,신하균,장혁,강한나,23,51,10127,3,61795
451669,노브레싱,조용선,(주)나이너스엔터테인먼트,2013-10-30,한국,드라마,15세이상관람가,상업영화,일반영화,118분 9초,서인국,이종석,권유리,18,52,10703,10,44704
446379,반드시 잡는다,김홍선,(주)넥스트엔터테인먼트월드(NEW),2017-11-29,한국,스릴러,15세이상관람가,상업영화,일반영화,110분 6초,백윤식,성동일,천호진,14,31,7267,11,59907
445014,뽀로로 극장판 컴퓨터 왕국 대모험,박영균,(주)넥스트엔터테인먼트월드(NEW),2015-12-10,한국,애니메이션,전체관람가,상업영화,일반영화,62분 3초,이선,이미자,함수정,6,12,2167,12,10545
433825,원라인,양경모,(주)넥스트엔터테인먼트월드(NEW),2017-03-29,한국,범죄,15세이상관람가,상업영화,일반영화,131분 36초,임시완,진구,박병은,23,44,9888,3,53333
431310,"협녀, 칼의 기억",박흥식,롯데쇼핑㈜롯데엔터테인먼트,2015-08-13,한국,사극,15세이상관람가,상업영화,일반영화,120분 58초,이병헌,전도연,김고은,11,28,6453,8,79801
429569,터닝메카드W: 블랙미러의 부활,"홍헌표,김석원",씨네그루(주)키다리이엔티,2017-01-18,한국,애니메이션,전체관람가,다양성영화,예술영화,72분 41초,소연,윤아영,신용우,5,10,1724,1,1724
429141,창수,이덕희,"(주)마인스 엔터테인먼트,(주)박수엔터테인먼트",2013-11-28,한국,드라마,청소년관람불가,상업영화,일반영화,103분 51초,임창정,안내상,정성화,7,17,3680,11,50653
428429,오피스,홍원찬,(주)리틀빅픽쳐스,2015-09-03,한국,스릴러,15세이상관람가,상업영화,일반영화,111분 15초,고아성,박성웅,배성우,14,70,13061,9,46567
428139,모비딕,박인제,(주)쇼박스,2011-06-09,한국,스릴러,15세이상관람가,상업영화,일반영화,112분 0초,황정민,김민희,김상호,29,65,12237,6,35515
425972,두 개의 달,김동빈,롯데쇼핑㈜롯데엔터테인먼트,2012-07-12,한국,공포(호러),15세이상관람가,상업영화,일반영화,86분 0초,박한별,김지석,박진주,5,16,2901,7,30747
425799,나를 잊지 말아요,이윤정,씨제이이앤엠(주),2016-01-07,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,106분 13초,정우성,김하늘,임주은,22,45,7350,1,63347
424002,티끌모아 로맨스,김정환,필라멘트픽쳐스,2011-11-10,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,114분 0초,한예슬,송중기,이상엽,94,222,12041,11,44212
423026,신이 보낸 사람,김진무,"(주)씨타마운틴픽쳐스,(주)마인스 엔터테인먼트",2014-02-13,한국,드라마,15세이상관람가,다양성영화,예술영화,112분 11초,김인권,홍경인,기주봉,6,31,7111,2,23038
416346,흥부: 글로 세상을 바꾼 자,조근현,롯데쇼핑㈜롯데엔터테인먼트,2018-02-14,한국,사극,12세이상관람가,상업영화,일반영화,105분 0초,정우,김주혁,정진영,8,16,3850,2,43694
414626,무뢰한,오승욱,CGV아트하우스,2015-05-27,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,118분 18초,김남길,전도연,박성웅,21,46,8043,5,50014
407727,넛잡 2,캘런 브런커,롯데쇼핑㈜롯데엔터테인먼트,2017-10-03,한국,애니메이션,전체관람가,상업영화,일반영화,91분 0초,윌 아넷,캐서린 헤이글,성룡,15,28,4060,10,27229
404456,좋은 친구들,이도윤,씨제이이앤엠(주),2014-07-10,한국,범죄,청소년관람불가,상업영화,일반영화,114분 7초,지성,주지훈,이광수,336,1853,40584,7,38128
397923,사랑이 무서워,정우철,롯데쇼핑㈜롯데엔터테인먼트,2011-03-10,한국,코미디,15세이상관람가,상업영화,일반영화,112분 0초,임창정,김규리,손현우,35,136,14229,3,18450
387409,내 심장을 쏴라,문제용,"(주)리틀빅픽쳐스,(주)이수C&E",2015-01-28,한국,드라마,15세이상관람가,상업영화,일반영화,101분 41초,이민기,여진구,유오성,8,21,3969,1,60407
385934,나의 독재자,이해준,롯데쇼핑㈜롯데엔터테인먼트,2014-10-30,한국,드라마,15세이상관람가,상업영화,일반영화,127분 50초,설경구,박해일,윤제문,474,1096,29256,10,37015
383336,보통사람,김봉한,오퍼스픽쳐스,2017-03-23,한국,드라마,15세이상관람가,상업영화,일반영화,121분 23초,손현주,장혁,김상호,16,40,6396,3,35583
383332,소수의견,김성제,(주)시네마서비스,2015-06-24,한국,드라마,15세이상관람가,상업영화,일반영화,126분 30초,윤계상,유해진,김옥빈,31,71,16758,6,34334
380581,대장 김창수,이원태,"씨네그루(주)키다리이엔티,주식회사 키위컴퍼니",2017-10-19,한국,드라마,12세이상관람가,상업영화,일반영화,114분 57초,조진웅,송승헌,정만식,43,95,14275,10,44469
356342,경성학교: 사라진 소녀들,이해영,롯데쇼핑㈜롯데엔터테인먼트,2015-06-18,한국,미스터리,15세이상관람가,상업영화,일반영화,99분 10초,박보영,엄지원,박소담,6,11,2758,6,53657
351830,석조저택 살인사건,"정식,김휘",씨네그루(주)키다리이엔티,2017-05-09,한국,스릴러,15세이상관람가,상업영화,일반영화,108분 32초,고수,김주혁,문성근,10,26,5540,5,84068
351779,커플즈,정용기,(주)싸이더스,2011-11-02,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,110분 0초,공형진,김주혁,이윤지,23,56,9041,11,18869
351276,싱글라이더,이주영,워너브러더스 코리아(주),2017-02-22,한국,드라마,15세이상관람가,상업영화,일반영화,97분 13초,이병헌,공효진,안소희,25,43,5453,2,65584
347790,7호실,이용승,롯데쇼핑㈜롯데엔터테인먼트,2017-11-15,한국,코미디,15세이상관람가,상업영화,일반영화,100분 16초,신하균,도경수,김동영,29,49,6379,11,55985
346483,치외법권,신동엽,판씨네마(주),2015-08-27,한국,액션,15세이상관람가,상업영화,일반영화,103분 44초,임창정,최다니엘,임은경,8,27,5650,8,49585
339844,하이힐,장진,롯데쇼핑㈜롯데엔터테인먼트,2014-06-03,한국,범죄,청소년관람불가,상업영화,일반영화,124분 46초,차승원,오정세,이솜,27,36,6369,6,13936
338168,음치 클리닉,김진영,롯데쇼핑㈜롯데엔터테인먼트,2012-11-29,한국,멜로/로맨스,12세이상관람가,상업영화,일반영화,124분 0초,박하선,윤상현,박철민,203,765,49081,11,29841
334323,미나문방구,정익환,롯데쇼핑㈜롯데엔터테인먼트,2013-05-16,한국,드라마,전체관람가,상업영화,일반영화,106분 16초,최강희,봉태규,김원해,19,99,16350,5,25123
332619,남영동1985,정지영,"씨너스엔터테인먼트(주),(주)엣나인필름",2012-11-22,한국,드라마,15세이상관람가,다양성영화,"예술,독립 영화",106분 0초,박원상,이경영,오지혜,10,43,9227,11,31034
331760,무서운 이야기,"정범식,임대웅,홍지영,김곡,김선,민규동",롯데쇼핑㈜롯데엔터테인먼트,2012-07-25,한국,공포(호러),청소년관람불가,상업영화,일반영화,108분 0초,김현수,노강민,진태현,8,32,5697,7,20457
324420,사랑하기 때문에,주지홍,(주)넥스트엔터테인먼트월드(NEW),2017-01-04,한국,코미디,12세이상관람가,상업영화,일반영화,110분 0초,차태현,김유정,서현진,26,103,18677,1,44941
323628,희생부활자,곽경택,(주)쇼박스,2017-10-12,한국,미스터리,15세이상관람가,상업영화,일반영화,91분 23초,김래원,김해숙,성동일,9,9,2895,10,49100
320923,극적인 하룻밤,하기호,CGV아트하우스,2015-12-03,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,107분 22초,윤계상,한예리,박효주,2,7,1362,12,35140
317505,도리화가,이종필,씨제이이앤엠(주),2015-11-25,한국,사극,12세이상관람가,상업영화,일반영화,109분 19초,류승룡,배수지,송새벽,20,33,6760,11,49216
316788,세상에서 가장 아름다운 이별,민규동,(주)넥스트엔터테인먼트월드(NEW),2011-04-20,한국,드라마,15세이상관람가,상업영화,일반영화,125분 0초,김갑수,서영희,배종옥,26,88,15545,4,9195
316780,레드카펫,박범수,(주)프레인글로벌,2014-10-23,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,117분 16초,윤계상,고준희,오정세,24,50,6916,10,26180
313953,마이 블랙 미니드레스,허인무,씨제이이앤엠(주),2011-03-24,한국,드라마,15세이상관람가,상업영화,일반영화,108분 0초,윤은혜,박한별,차예련,13,26,4669,3,20636
308180,위대한 소원,남대중,(주)넥스트엔터테인먼트월드(NEW),2016-04-21,한국,코미디,15세이상관람가,상업영화,일반영화,93분 0초,류덕환,김동영,안재홍,445,1433,25610,4,32598
306119,개를 훔치는 완벽한 방법,김성호,"(주)리틀빅픽쳐스,(주)대명문화공장",2014-12-31,한국,드라마,전체관람가,다양성영화,예술영화,109분 31초,김혜자,이레,최민수,34,83,15910,12,26982
305587,덕구,방수인,메가박스중앙(주)플러스엠,2018-04-05,한국,드라마,전체관람가,상업영화,일반영화,91분 23초,이순재,정지훈,장광,9,49,11763,4,17766
288016,혼숨,이두환,(주)프레인글로벌,2016-10-26,한국,공포(호러),15세이상관람가,상업영화,일반영화,88분 21초,류덕환,조복래,이수빈,3,7,1450,10,32837
283449,네버엔딩 스토리,정용주,(주)화앤담이엔티,2012-01-18,한국,코미디,15세이상관람가,상업영화,일반영화,114분 0초,엄태웅,정려원,유선,17,31,7620,1,20049
283300,다이노 타임,"최윤석,존 카프카",씨제이이앤엠(주),2015-04-30,한국,애니메이션,전체관람가,상업영화,일반영화,85분 35초,멜라니 그리피스,제인 린치,윌리엄 볼드윈,2,5,1127,4,2578
278914,극장판 안녕 자두야,손석우,씨제이이앤엠(주),2016-05-04,한국,애니메이션,전체관람가,상업영화,일반영화,75분 37초,여민정,양정화,이수진,4,6,1079,5,9112
270602,가비,장윤현,(주)시네마서비스,2012-03-15,한국,드라마,15세이상관람가,상업영화,일반영화,115분 0초,주진모,김소연,박희순,9,32,6637,3,23878
270148,롤러코스터,하정우,씨제이이앤엠(주),2013-10-17,한국,코미디,15세이상관람가,상업영화,일반영화,93분 10초,정경호,한성천,김재화,10,17,4092,10,27564
258478,공범자들,최승호,(주)엣나인필름,2017-08-17,한국,다큐멘터리,15세이상관람가,다양성영화,"예술,독립 영화",105분 46초,이명박,김재철,김장겸,5,31,7850,8,9721
257716,함정,권형진,(주)인벤트스톤,2015-09-10,한국,스릴러,청소년관람불가,상업영화,일반영화,96분 28초,마동석,조한선,김민경,13,43,9178,9,32277
252475,밤의 여왕,김제영,(주)인벤트스톤,2013-10-17,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,113분 7초,천정명,김민정,이동휘,13,26,6407,10,28595
250650,비밀은 없다,이경미,씨제이이앤엠(주),2016-06-23,한국,스릴러,청소년관람불가,상업영화,일반영화,102분 0초,손예진,김주혁,신지훈,9,22,3067,6,53485
248215,소셜포비아,홍석재,CGV아트하우스,2015-03-12,한국,스릴러,15세이상관람가,다양성영화,예술영화,102분 20초,변요한,이주승,하윤경,17,46,4649,3,22056
243094,적과의 동침,박건용,(주)쇼박스,2011-04-27,한국,드라마,12세이상관람가,상업영화,일반영화,136분 0초,김주혁,유해진,정려원,31,60,12566,4,16115
238587,미옥,이안규,씨네그루(주)키다리이엔티,2017-11-09,한국,범죄,청소년관람불가,상업영화,일반영화,90분 35초,김혜수,이선균,이희준,5,13,2623,11,50553
233211,강철대오:구국의 철가방,육상효,롯데쇼핑㈜롯데엔터테인먼트,2012-10-25,한국,코미디,15세이상관람가,상업영화,일반영화,113분 0초,김인권,유다인,조정석,16,56,12765,10,26768
232016,어느날,이윤기,"오퍼스픽쳐스,CGV아트하우스",2017-04-05,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,113분 32초,김남길,천우희,전유림,12,28,5208,4,24326
229059,순정,이은희,(주)리틀빅픽쳐스,2016-02-24,한국,드라마,12세이상관람가,상업영화,일반영화,113분 27초,도경수,김소현,연준석,22,124,24445,2,56244
224891,분노의 윤리학,박명랑,롯데쇼핑㈜롯데엔터테인먼트,2013-02-21,한국,스릴러,청소년관람불가,상업영화,일반영화,110분 0초,이제훈,조진웅,김태훈,8,15,3112,2,37831
224452,한공주,이수진,CGV아트하우스,2014-04-17,한국,드라마,청소년관람불가,다양성영화,"예술,독립 영화",112분 19초,천우희,정인선,김소영,16,31,3316,4,10149
222731,마마,최익환,롯데쇼핑㈜롯데엔터테인먼트,2011-06-01,한국,드라마,12세이상관람가,상업영화,일반영화,110분 0초,엄정화,김해숙,류현경,29,115,20478,6,8121
217816,1급기밀,홍기선,(주)리틀빅픽쳐스,2018-01-24,한국,드라마,12세이상관람가,상업영화,일반영화,100분 38초,김상경,김옥빈,최무성,14,51,9039,1,24259
217493,나는 공무원이다,구자홍,(주)넥스트엔터테인먼트월드(NEW),2012-07-12,한국,코미디,전체관람가,상업영화,일반영화,101분 0초,윤제문,송하윤,성준,3,18,3895,7,25462
212154,연애의 맛,김아론,"(주)와우픽쳐스,(주)쇼박스",2015-05-07,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,101분 29초,오지호,강예원,최령,5,11,2385,5,16462
210278,자칼이 온다,배형준,롯데쇼핑㈜롯데엔터테인먼트,2012-11-15,한국,코미디,15세이상관람가,상업영화,일반영화,107분 0초,송지효,김재중,오달수,30,47,9668,11,22076
206953,덕수리 5형제,전형준,롯데쇼핑㈜롯데엔터테인먼트,2014-12-04,한국,코미디,15세이상관람가,상업영화,일반영화,102분 9초,윤상현,송새벽,이아이,13,32,5647,12,18744
205579,코알라 키드 : 영웅의 탄생,이경호,롯데쇼핑㈜롯데엔터테인먼트,2012-01-12,한국,애니메이션,전체관람가,상업영화,일반영화,85분 0초,태민,써니,윤다훈,22,91,8903,1,8326
203775,남과 여,이윤기,(주)쇼박스,2016-02-25,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,115분 10초,전도연,공유,이미소,14,29,7640,2,27887
193724,투혼,김상진,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",2011-10-06,한국,드라마,전체관람가,상업영화,일반영화,124분 0초,김주혁,김선아,정호진,27,99,17430,10,12487
193578,"무현, 두 도시 이야기",전인환,(주)모멘텀엔터테인먼트,2016-10-26,한국,다큐멘터리,15세이상관람가,다양성영화,예술영화,95분 15초,김원명,노무현,조은성,8,11,3006,10,1378
192347,응징자,신동엽,(주)인벤트스톤,2013-10-30,한국,액션,청소년관람불가,상업영화,일반영화,102분 53초,양동근,주상욱,이태임,6,7,1625,10,24893
189047,글로리데이,최정열,(주)엣나인필름,2016-03-24,한국,드라마,15세이상관람가,다양성영화,예술영화,92분 50초,지수,김준면,류준열,28,49,8186,3,16442
183650,마이 리틀 히어로,김성훈,씨제이이앤엠(주),2013-01-09,한국,드라마,전체관람가,상업영화,일반영화,135분 0초,김래원,지대한,이성민,22,60,8271,1,13457
175889,채비,조영준,오퍼스픽쳐스,2017-11-09,한국,드라마,12세이상관람가,상업영화,일반영화,114분 35초,고두심,김성균,유선,6,25,5187,11,13267
175152,톱스타,박중훈,롯데쇼핑㈜롯데엔터테인먼트,2013-10-24,한국,드라마,15세이상관람가,상업영화,일반영화,114분 15초,엄태웅,김민준,소이현,9,19,4145,10,19375
172445,아빠를 빌려드립니다,김덕수,"메가박스중앙(주)플러스엠,(주)레드로버",2014-11-20,한국,코미디,12세이상관람가,상업영화,일반영화,112분 21초,김상경,문정희,채정안,91,120,7052,11,13283
169855,대배우,석민우,"(주)대명문화공장,(주)리틀빅픽쳐스",2016-03-30,한국,코미디,12세이상관람가,상업영화,일반영화,108분 0초,오달수,윤제문,이경영,11,18,4057,3,26847
169334,허스토리,민규동,(주)넥스트엔터테인먼트월드(NEW),2018-06-27,한국,드라마,12세이상관람가,상업영화,일반영화,120분 35초,김희애,김해숙,예수정,55,190,32406,6,44340
169054,노리개,최승호,(주)인벤트스톤,2013-04-18,한국,드라마,청소년관람불가,상업영화,일반영화,95분 50초,마동석,이승연,민지현,5,6,2268,4,21086
168049,나는 아빠다,"전만배,이세영",롯데쇼핑㈜롯데엔터테인먼트,2011-04-14,한국,액션,청소년관람불가,상업영화,일반영화,99분 0초,김새론,김승우,최정윤,8,18,2917,4,12948
154342,최강전사 미니특공대 : 새로운 악당의 습격,이영준,에이원엔터테인먼트,2015-02-05,한국,애니메이션,전체관람가,상업영화,일반영화,61분 46초,엄상현,전태열,신용우,4,4,1006,2,4074
151360,달빛궁궐,김현주,(주)넥스트엔터테인먼트월드(NEW),2016-09-07,한국,애니메이션,전체관람가,상업영화,일반영화,80분 9초,김서영,이하늬,권율,4,14,3067,9,3199
149719,비정규직 특수요원,김덕수,"(주)이수C&E,(주)스톰픽쳐스코리아",2017-03-16,한국,코미디,15세이상관람가,상업영화,일반영화,117분 0초,강예원,한채아,조재윤,11,17,3559,3,21892
149181,워킹걸,정범식,메가박스중앙(주)플러스엠,2015-01-07,한국,코미디,청소년관람불가,상업영화,일반영화,111분 37초,조여정,클라라,김태우,5,19,4222,1,14281
146548,서울역,연상호,(주)넥스트엔터테인먼트월드(NEW),2016-08-17,한국,애니메이션,15세이상관람가,다양성영화,예술영화,92분 10초,류승룡,심은경,이준,5,10,2015,8,29389
143490,지슬 - 끝나지 않은 세월2,오멸,(주)영화사 진진,2013-03-21,한국,드라마,15세이상관람가,다양성영화,"예술,독립 영화",108분 0초,이경준,홍상표,문석범,7,261,16095,3,2864
142405,은밀한 유혹,윤재구,씨제이이앤엠(주),2015-06-04,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,110분 23초,임수정,유연석,곽민호,12,14,3366,6,21742
141956,가시,김태균,(주)인벤트스톤,2014-04-10,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,117분 55초,장혁,조보아,선우선,7,17,3618,4,20553
141592,극장판 또봇: 로봇군단의 습격,"이달,고동우",씨제이이앤엠(주),2017-04-27,한국,애니메이션,전체관람가,상업영화,일반영화,81분 44초,하룡이,신경선,이현,9,12,2328,4,3017
140849,나를 기억해,이한욱,씨네그루(주)키다리이엔티,2018-04-19,한국,미스터리,청소년관람불가,상업영화,일반영화,101분 39초,이유영,김희원,오하늬,2,5,833,4,18797
